TransactionID,Timestamp,Amount,Currency,Channel,Location,CustomerID,AccountType,TxFrequency,FraudLabel
T003921,2025-06-17 21:56:46,189.16,EUR,POS,UK,C4554,Business,2,0
T008512,2025-03-23 5:16:07,317.4,EUR,Mobile,SG,C4816,Savings,2,0
T004644,2025-07-07 7:49:06,169.78,EUR,Mobile,IN,C4042,Savings,3,0
T001821,2025-04-12 8:45:21,19.79,EUR,POS,DE,C3265,Savings,2,0
T000647,2025-05-25 23:56:15,157.13,EUR,ATM,UK,C4645,Savings,1,0
T005256,2025-07-08 15:09:49,220.77,EUR,Online,SG,C4044,CreditCard,1,0
T001298,2025-04-11 14:08:26,24.63,EUR,ATM,SG,C9858,CreditCard,3,0
T003725,2025-03-31 0:16:49,47.36,EUR,Online,IN,C4211,Savings,0,1
T002496,2025-07-25 0:48:31,622.26,EUR,Online,SG,C3476,Savings,3,1
T001195,2025-06-12 12:08:53,214.68,EUR,ATM,IN,C5709,Savings,2,1
T008296,2025-05-24 20:01:58,33.59,EUR,Online,US,C9748,Savings,3,0
T004663,2025-07-02 21:22:53,421.65,EUR,Online,IN,C8695,CreditCard,4,0
T009785,2025-05-24 1:18:09,554.84,EUR,POS,AE,C1335,Savings,5,0
T009767,2025-04-29 19:53:21,438.86,EUR,Mobile,IN,C4075,CreditCard,1,0
T003375,2025-08-14 15:22:02,66.86,EUR,POS,IN,C2763,Savings,0,0
T000515,2025-07-07 9:00:24,75.92,EUR,POS,IN,C1271,CreditCard,4,0
T008310,2025-08-02 22:43:07,86.89,EUR,Online,IN,C4466,Savings,2,0
T003703,2025-05-10 15:43:44,107.54,EUR,Mobile,IN,C3236,CreditCard,1,0
T006365,2025-05-24 23:29:17,98.13,EUR,ATM,UK,C5246,Savings,5,0
T008567,2025-06-24 7:05:54,161.25,EUR,Online,US,C2175,Business,2,0
T002993,2025-07-18 6:01:37,394.7,EUR,Mobile,DE,C2910,Business,3,0
T004179,2025-07-01 13:37:22,102.58,EUR,POS,IN,C3164,Savings,1,0
T006836,2025-05-19 18:51:45,737.48,EUR,POS,UK,C3576,CreditCard,2,1
T000134,2025-07-17 20:45:38,506.63,EUR,Mobile,SG,C3769,Savings,0,0
T001832,2025-07-24 21:46:46,116.61,EUR,Online,IN,C6917,Savings,4,1
T003432,2025-06-14 9:46:50,66.98,EUR,Online,UK,C1102,CreditCard,2,0
T001298,2025-04-11 14:08:26,24.63,EUR,ATM,SG,C9858,CreditCard,3,0
T005752,2025-03-18 22:23:40,113.62,EUR,Mobile,UK,C3561,Savings,0,0
T009271,2025-06-08 16:18:30,13.47,EUR,ATM,IN,C2167,CreditCard,7,0
T002601,2025-06-07 2:00:35,71.33,EUR,ATM,SG,C7360,Savings,1,0
T000235,2025-06-30 10:48:04,86.65,EUR,ATM,IN,C7226,Savings,1,0
T005283,2025-04-29 10:40:17,30.7,EUR,POS,US,C1168,Savings,2,0
T002222,2025-03-27 13:52:48,147.93,EUR,ATM,IN,C5758,CreditCard,1,0
T001796,2025-03-27 12:33:29,68.43,EUR,Mobile,US,C3955,CreditCard,0,0
T001950,2025-07-04 5:11:52,343.62,EUR,ATM,US,C2902,CreditCard,2,0
T000109,2025-07-29 21:54:24,306.72,EUR,Online,IN,C6084,Business,1,0
T001792,2025-09-03 4:55:37,68.02,EUR,Mobile,AE,C6206,Savings,3,0
T007746,2025-06-07 23:01:59,59.79,EUR,Mobile,IN,C8969,Savings,0,0
T004857,2025-08-29 2:05:59,38.32,EUR,Online,US,C4481,Business,2,0
T005035,2025-05-31 7:42:11,403.93,EUR,Wire,IN,C3394,Business,1,0
T005825,2025-06-13 16:40:41,969.23,EUR,Online,UK,C1990,Business,0,0
T002627,2025-08-28 7:12:37,141.85,EUR,ATM,US,C7181,Savings,4,1
T004283,2025-08-26 22:28:20,45.32,EUR,Online,SG,C7902,Business,1,0
T005877,2025-05-03 15:55:48,121.37,EUR,Mobile,IN,C6698,Savings,2,0
T003182,2025-05-19 14:51:32,97.25,EUR,Mobile,SG,C4773,CreditCard,0,0
T000502,2025-08-13 20:35:35,175.66,EUR,POS,IN,C4049,Savings,0,0
T009072,2025-07-04 6:09:15,195.41,EUR,Mobile,SG,C2097,Savings,1,0
T009858,2025-07-16 16:33:31,339.29,EUR,Online,UK,C7884,Savings,1,0
T003226,2025-05-31 0:56:03,596.54,EUR,POS,IN,C9595,Savings,2,0
T005390,2025-08-13 5:12:07,413.93,EUR,Mobile,IN,C4532,Savings,1,0
T005031,2025-08-04 11:31:25,380.77,EUR,Wire,IN,C9222,Savings,0,0
T006645,2025-03-12 8:40:37,128.93,EUR,POS,IN,C8230,Business,0,0
T009309,2025-06-17 0:52:11,267.01,EUR,Online,US,C3850,Savings,1,0
T001343,2025-08-21 15:23:15,373.64,EUR,Online,IN,C4678,Savings,3,0
T001065,2025-04-14 13:50:14,52.73,EUR,POS,IN,C1340,Savings,1,1
T001821,2025-04-12 8:45:21,19.79,EUR,POS,DE,C3265,Savings,2,0
T005752,2025-03-18 22:23:40,113.62,EUR,Mobile,UK,C3561,Savings,0,1
T008542,2025-09-03 3:12:18,156.09,EUR,Online,IN,C3530,Business,1,0
T000615,2025-06-25 15:01:33,24.07,EUR,ATM,SG,C6560,Savings,2,1
T004849,2025-09-02 2:35:25,104.56,EUR,ATM,UK,C9655,Savings,1,1
T001134,2025-08-01 13:59:15,66.83,EUR,Online,IN,C1370,CreditCard,3,0
T007616,2025-08-06 22:35:29,191.64,EUR,Online,IN,C2133,Savings,0,0
T006420,2025-06-21 4:59:35,242.64,EUR,Online,IN,C7852,CreditCard,5,0
T009077,2025-05-19 22:05:00,302.12,EUR,Online,IN,C9874,Savings,2,0
T007245,2025-04-10 15:35:24,206.06,EUR,Mobile,SG,C7834,Business,2,0
T002157,2025-03-20 22:25:55,141.01,EUR,Mobile,SG,C6112,Business,1,0
T000627,2025-07-30 8:52:40,74.2,EUR,Online,IN,C1602,Business,2,0
T007495,2025-04-20 12:47:39,175.85,EUR,POS,IN,C1331,Savings,5,1
T008920,2025-06-14 21:03:22,114.48,EUR,Mobile,UK,C9819,Savings,4,0
T007829,2025-06-13 22:16:46,530.61,EUR,POS,UK,C8452,Savings,1,0
T002544,2025-03-11 20:20:52,701.11,EUR,POS,UK,C8071,CreditCard,2,1
T001648,2025-07-04 12:17:10,150.47,EUR,ATM,SG,C8058,Savings,2,0
T000965,2025-04-10 7:33:17,276.43,EUR,Mobile,UK,C1307,Savings,2,0
T001146,2025-07-05 21:22:25,324.55,EUR,ATM,US,C1509,CreditCard,3,1
T007414,2025-07-04 11:51:50,533.17,EUR,Online,IN,C1642,Savings,1,0
T007444,2025-06-22 4:08:01,6.88,EUR,ATM,IN,C6971,Business,0,0
T002784,2025-08-24 16:22:30,99.88,EUR,ATM,IN,C3201,CreditCard,1,0
T000119,2025-07-23 13:55:56,63.4,EUR,POS,US,C9955,Business,5,0
T006617,2025-04-10 23:38:35,434.05,EUR,ATM,IN,C7177,Savings,1,0
T001295,2025-08-28 1:44:20,528.44,EUR,Mobile,IN,C3456,Savings,2,0
T002601,2025-06-07 2:00:35,71.33,EUR,ATM,SG,C7360,Savings,1,1
T001130,2025-07-29 22:33:40,342.79,EUR,Online,IN,C6419,CreditCard,1,0
T006167,2025-07-01 22:55:04,63.56,EUR,Online,IN,C4783,Business,1,0
T007142,2025-05-28 18:29:09,59.8,EUR,Online,SG,C4373,Business,4,0
T007417,2025-05-13 7:38:06,25.5,EUR,Mobile,SG,C6166,Savings,1,1
T005061,2025-03-31 6:05:51,107.75,EUR,ATM,US,C7667,Savings,0,0
T002963,2025-08-04 16:45:36,103.88,EUR,POS,SG,C3771,Savings,1,0
T001792,2025-09-03 4:55:37,68.02,EUR,Mobile,AE,C6206,Savings,3,0
T005565,2025-04-21 13:10:45,198.8,EUR,Online,IN,C2563,Savings,1,0
T009196,2025-08-19 3:11:18,284.77,EUR,Wire,US,C5799,Savings,1,0
T004432,2025-07-01 11:02:13,145.36,EUR,Online,IN,C5161,Savings,1,0
T000524,2025-05-20 8:35:49,64.55,EUR,Wire,IN,C6281,CreditCard,2,1
T009512,2025-03-27 2:42:58,361.75,EUR,POS,US,C3133,Business,3,0
T004308,2025-07-16 19:01:26,157.83,EUR,Online,IN,C8187,Savings,1,0
T009676,2025-08-02 9:52:59,10.4,EUR,Mobile,IN,C6767,Savings,2,0
T002497,2025-08-30 6:48:57,312.81,EUR,POS,SG,C8067,Savings,3,0
T002168,2025-05-12 15:35:41,209.76,EUR,Online,US,C9576,Savings,1,0
T004864,2025-04-04 8:50:45,83.02,EUR,ATM,US,C1896,Savings,1,0
T001691,2025-05-20 8:50:01,353.05,EUR,Online,UK,C1727,Savings,1,1
T005197,2025-06-28 18:27:20,227.82,EUR,POS,US,C7937,Savings,1,0
T005271,2025-08-12 12:14:02,353.19,EUR,Mobile,UK,C5701,Business,1,0
T001465,2025-07-26 4:25:53,447.45,EUR,POS,US,C8075,Savings,1,1
T004283,2025-08-26 22:28:20,45.32,EUR,Online,SG,C7902,Business,1,0
T009820,2025-03-09 17:44:20,95.8,EUR,Online,IN,C9174,Savings,1,0
T004623,2025-06-18 0:02:32,449.78,EUR,POS,IN,C7300,Savings,6,0
T002353,2025-04-04 18:42:07,392.18,EUR,Mobile,UK,C5830,Savings,1,0
T007414,2025-07-04 11:51:50,533.17,EUR,Online,IN,C1642,Savings,1,0
T009691,2025-03-30 1:39:01,59.08,EUR,ATM,US,C9202,Savings,0,0
T004937,2025-03-20 16:26:20,129.81,EUR,POS,SG,C6796,Savings,5,0
T002764,2025-05-07 0:54:04,329.92,EUR,Online,SG,C9296,Business,0,1
T005113,2025-08-21 8:04:56,239.21,EUR,Online,IN,C9879,Business,1,0
T002168,2025-05-12 15:35:41,209.76,EUR,Online,US,C9576,Savings,1,0
T005071,2025-06-04 3:47:52,116.16,EUR,Online,IN,C2817,Business,1,0
T006162,2025-05-06 14:26:16,147.66,EUR,POS,IN,C5688,CreditCard,2,1
T006657,2025-05-21 23:23:31,25.81,EUR,Mobile,IN,C9851,Savings,4,0
T004817,2025-03-15 14:09:22,10.59,EUR,POS,SG,C4034,CreditCard,1,0
T005709,2025-06-06 13:56:51,215.69,EUR,Online,US,C6981,Savings,1,0
T002037,2025-05-05 4:18:23,201.02,EUR,Mobile,AE,C1561,Savings,1,1
T003501,2025-05-20 22:19:20,324.61,EUR,POS,IN,C2985,CreditCard,4,1
T005038,2025-08-13 17:32:57,366.94,EUR,Online,DE,C1018,Savings,3,1
T000279,2025-04-03 6:26:37,155.98,EUR,ATM,AE,C3586,Business,4,0
T007582,2025-07-07 0:09:53,529.11,EUR,ATM,US,C3888,Business,2,0
T003507,2025-05-04 5:40:28,154.68,EUR,ATM,IN,C3885,CreditCard,2,0
T009991,2025-07-19 22:07:59,186.03,EUR,ATM,SG,C7870,Savings,3,0
T006382,2025-08-11 6:00:49,602.71,EUR,Wire,US,C1103,CreditCard,3,0
T006082,2025-08-28 10:38:34,63.78,EUR,Online,SG,C8990,Savings,3,1
T000447,2025-04-22 7:33:16,55.45,EUR,Wire,DE,C4246,CreditCard,1,0
T002972,2025-05-24 21:19:45,22.07,EUR,Mobile,IN,C6840,Business,4,0
T008159,2025-06-17 18:03:17,25.72,EUR,Wire,IN,C8860,Savings,1,0
T009093,2025-05-09 10:37:08,148.28,EUR,Wire,IN,C1623,Savings,3,0
T009704,2025-03-28 6:14:03,85.97,EUR,ATM,US,C1956,Savings,4,0
T002058,2025-05-12 19:37:51,145.86,EUR,Online,US,C1981,Business,5,1
T001092,2025-06-24 12:53:55,851.63,EUR,ATM,UK,C2580,Savings,3,1
T004937,2025-03-20 16:26:20,129.81,EUR,POS,SG,C6796,Savings,5,0
T006360,2025-07-02 5:35:34,189.18,EUR,POS,IN,C6033,Savings,3,0
T008151,2025-08-23 11:36:13,2.57,EUR,Mobile,US,C2669,Savings,1,0
T005056,2025-05-11 0:19:25,0.74,EUR,ATM,SG,C1634,Savings,3,0
T002691,2025-05-31 1:02:37,221.18,EUR,Wire,US,C3180,Savings,2,0
T007244,2025-04-03 2:32:23,71.89,EUR,POS,US,C4468,Business,1,0
T008216,2025-04-21 13:16:54,177.67,EUR,Mobile,IN,C9454,Savings,0,1
T005214,2025-05-30 18:59:34,570.2,EUR,POS,IN,C8375,Business,4,0
T004085,2025-04-28 23:17:12,220.65,EUR,ATM,SG,C9808,Savings,6,0
T005111,2025-07-21 12:37:53,1.87,EUR,Wire,IN,C5634,Savings,4,0
T002228,2025-06-23 4:33:56,57.83,EUR,POS,IN,C1915,Savings,5,0
T005576,2025-08-01 21:12:57,508.88,EUR,POS,IN,C8601,Savings,4,1
T008120,2025-04-09 9:53:49,18.11,EUR,Online,US,C2794,CreditCard,2,0
T009458,2025-07-02 6:27:45,12.22,EUR,Mobile,IN,C4149,Savings,1,0
T002439,2025-08-21 7:36:58,11.03,EUR,Mobile,AE,C9141,Business,0,0
T002457,2025-06-10 12:24:29,73.04,EUR,Wire,SG,C4748,Savings,0,0
T005214,2025-05-30 18:59:34,570.2,EUR,POS,IN,C8375,Business,4,0
T009366,2025-08-28 20:51:00,636.7,EUR,POS,IN,C9982,CreditCard,1,0
T000977,2025-04-27 3:16:42,63.66,EUR,Mobile,IN,C4295,Savings,0,0
T009699,2025-05-18 17:28:13,15.88,EUR,Online,SG,C6092,Business,3,0
T001147,2025-03-12 8:22:09,5.56,EUR,POS,IN,C6191,Savings,6,0
T009169,2025-04-03 11:54:41,13.3,EUR,Online,IN,C4751,Business,2,1
T007915,2025-08-23 16:20:36,64.11,EUR,Online,IN,C5621,Savings,1,0
T008249,2025-07-26 12:35:20,17.87,EUR,Online,UK,C5229,CreditCard,4,0
T003898,2025-07-02 13:18:10,678.05,EUR,Mobile,US,C9045,Business,1,0
T003526,2025-08-17 0:27:38,192.06,EUR,Mobile,SG,C3883,Savings,4,0
T004738,2025-05-21 16:41:52,463.79,EUR,ATM,IN,C8861,Savings,0,0
T006469,2025-04-25 19:13:19,101.58,EUR,POS,DE,C9708,Savings,2,0
T003471,2025-05-22 8:40:39,73.66,EUR,Online,IN,C1535,Savings,3,0
T001648,2025-07-04 12:17:10,150.47,EUR,ATM,SG,C8058,Savings,2,1
T006431,2025-07-26 2:32:28,228.2,EUR,ATM,IN,C8155,Savings,4,1
T005980,2025-04-28 5:28:39,66.23,EUR,Online,US,C6650,CreditCard,3,0
T004189,2025-05-25 0:52:25,382.67,EUR,ATM,IN,C3904,CreditCard,1,0
T009704,2025-03-28 6:14:03,85.97,EUR,ATM,US,C1956,Savings,4,0
T002375,2025-03-14 9:09:42,603.25,EUR,Mobile,US,C1653,Savings,4,1
T006507,2025-06-28 4:39:06,93.08,EUR,Mobile,IN,C4706,Savings,2,0
T007384,2025-03-18 20:51:28,107.39,EUR,Online,US,C6614,CreditCard,0,0
T003266,2025-08-01 0:31:51,60.02,EUR,POS,DE,C4358,Business,2,0
T005254,2025-06-20 8:43:19,92.81,EUR,POS,DE,C1470,Savings,0,1
T006380,2025-08-12 7:58:40,58.06,EUR,Online,IN,C6182,Savings,2,1
T008541,2025-03-31 20:41:06,103.77,EUR,POS,DE,C7810,Savings,2,0
T006653,2025-08-10 10:35:57,60.59,EUR,Online,IN,C5976,Business,3,0
T006829,2025-08-21 13:17:25,71.71,EUR,ATM,US,C7768,Savings,4,0
T003667,2025-08-19 0:29:54,411.34,EUR,POS,US,C1904,CreditCard,2,0
T007404,2025-06-09 18:00:39,217.8,EUR,ATM,IN,C1737,Savings,0,1
T004152,2025-07-01 9:01:28,101.64,EUR,ATM,US,C7652,Savings,3,0
T002011,2025-06-08 2:46:25,275.37,EUR,POS,US,C9187,Savings,3,0
T001243,2025-05-06 7:45:32,117.38,EUR,POS,IN,C9906,Savings,3,1
T007923,2025-08-08 20:41:52,7.57,EUR,Online,US,C9085,Savings,1,1
T008766,2025-06-01 19:36:43,299.28,EUR,Mobile,SG,C7883,Savings,5,0
T005206,2025-05-01 20:29:10,317.14,EUR,Online,SG,C9702,Savings,1,0
T002221,2025-04-14 19:57:13,49.11,EUR,POS,IN,C6266,Savings,3,1
T002255,2025-04-22 0:30:48,337.25,EUR,ATM,UK,C9722,Business,1,0
T008293,2025-07-25 10:14:46,160.8,EUR,POS,UK,C5374,Savings,0,0
T000534,2025-08-11 18:27:30,178.93,EUR,Online,SG,C3146,Savings,3,0
T001577,2025-03-22 4:39:04,337.13,EUR,POS,IN,C3509,Savings,2,0
T009177,2025-04-22 12:35:52,115.02,EUR,ATM,US,C8702,Savings,4,0
T000400,2025-06-03 10:18:08,40.5,EUR,Online,US,C2691,Business,1,0
T005494,2025-06-15 15:31:11,72.06,EUR,ATM,UK,C6124,Savings,1,0
T003875,2025-05-20 14:38:24,292.46,EUR,POS,UK,C1778,Business,4,1
T001792,2025-09-03 4:55:37,68.02,EUR,Mobile,AE,C6206,Savings,3,0
T008968,2025-07-10 4:52:47,151.66,EUR,Online,IN,C6806,Business,1,1
T009625,2025-07-21 20:40:30,231.89,EUR,POS,AE,C9076,Savings,1,1
T009219,2025-07-02 0:40:38,41.86,EUR,Online,IN,C1030,Savings,0,1
T003820,2025-09-01 23:31:57,247.09,EUR,ATM,UK,C1775,Savings,4,1
T009667,2025-04-08 21:34:30,42.42,EUR,ATM,SG,C2201,Savings,2,0
T002016,2025-04-23 12:03:25,534.25,EUR,Online,IN,C4302,Savings,1,0
T009137,2025-06-06 3:51:04,197.23,EUR,Online,IN,C1485,Business,3,0
T001895,2025-07-09 5:56:02,275.25,EUR,Online,US,C2287,Savings,2,0
T004241,2025-07-09 7:32:20,478.71,EUR,Online,UK,C5975,Business,2,0
T004533,2025-05-08 0:10:58,40.22,EUR,ATM,IN,C8081,CreditCard,3,0
T004689,2025-07-01 13:15:50,287.16,EUR,Online,IN,C1051,Savings,1,1
T004166,2025-05-03 17:00:33,934.9,EUR,Mobile,IN,C7101,Savings,1,0
T003755,2025-05-08 8:29:19,291.26,EUR,Online,US,C9354,Business,2,0
T009132,2025-06-10 11:05:56,207.42,EUR,Online,US,C9133,Business,2,1
T000615,2025-06-25 15:01:33,24.07,EUR,ATM,SG,C6560,Savings,2,1
T001775,2025-06-09 10:45:45,166.12,EUR,POS,IN,C4669,Savings,4,0
T009090,2025-04-21 23:15:10,44.09,EUR,POS,IN,C7798,Business,2,1
T005838,2025-04-13 11:36:06,133.49,EUR,Online,IN,C1719,Business,0,0
T008594,2025-03-14 23:29:15,20.69,EUR,Online,IN,C1276,Business,0,1
T001633,2025-05-24 4:22:52,76.99,EUR,POS,IN,C2397,Savings,2,0
T005781,2025-06-24 13:33:54,31.41,EUR,Mobile,UK,C3235,Savings,2,0
T005110,2025-07-04 13:20:45,137.35,EUR,Online,IN,C3883,Savings,0,0
T005904,2025-05-10 6:53:57,389.8,EUR,ATM,IN,C3628,Savings,1,0
T001620,2025-08-24 12:49:54,65.42,EUR,Mobile,IN,C8369,Savings,4,0
T006080,2025-05-11 8:54:39,285.11,EUR,Mobile,US,C8190,Savings,3,0
T004110,2025-04-13 18:45:55,45.9,EUR,Mobile,US,C2017,Savings,3,0
T003876,2025-05-18 13:48:30,261.66,EUR,Mobile,IN,C6568,Savings,2,0
T004139,2025-05-31 9:53:21,88.7,EUR,Wire,IN,C4048,CreditCard,4,0
T006749,2025-06-01 16:57:05,30.26,EUR,Wire,IN,C5695,Savings,1,1
T009122,2025-06-05 9:21:42,102.04,EUR,ATM,IN,C8438,Business,2,0
T005907,2025-06-07 7:31:30,15.58,EUR,Mobile,IN,C7528,Business,2,0
T002495,2025-08-28 22:31:28,31.04,EUR,POS,IN,C7805,Business,4,0
T001146,2025-07-05 21:22:25,324.55,EUR,ATM,US,C1509,CreditCard,3,0
T004656,2025-03-22 6:47:35,395.5,EUR,POS,IN,C8081,Business,5,0
T001691,2025-05-20 8:50:01,353.05,EUR,Online,UK,C1727,Savings,1,0
T005907,2025-06-07 7:31:30,15.58,EUR,Mobile,IN,C7528,Business,2,0
T002898,2025-08-19 23:21:48,441.65,EUR,POS,UK,C9233,Savings,1,0
T006573,2025-07-13 13:14:07,548.92,EUR,POS,IN,C8954,Savings,0,0
T002720,2025-06-12 11:38:06,42.63,EUR,POS,IN,C7392,CreditCard,2,0
T006657,2025-05-21 23:23:31,25.81,EUR,Mobile,IN,C9851,Savings,4,0
T005255,2025-04-28 7:00:33,254.03,EUR,POS,UK,C6856,Savings,3,0
T008151,2025-08-23 11:36:13,2.57,EUR,Mobile,US,C2669,Savings,1,0
T004703,2025-04-02 16:55:20,229.12,EUR,Mobile,UK,C2279,CreditCard,3,1
T000466,2025-06-18 3:44:05,53.63,EUR,Online,UK,C9225,Business,2,0
T007493,2025-03-15 6:16:04,158.84,EUR,ATM,IN,C2412,CreditCard,0,0
T001134,2025-08-01 13:59:15,66.83,EUR,Online,IN,C1370,CreditCard,3,0
T005212,2025-06-22 12:12:22,157.29,EUR,Online,IN,C6435,CreditCard,0,1
T001170,2025-05-10 1:01:05,1.05,EUR,ATM,UK,C9134,Savings,1,0
T002503,2025-07-15 14:08:47,267.7,EUR,ATM,DE,C9279,CreditCard,0,0
T003805,2025-07-01 4:32:50,156.3,EUR,ATM,US,C2212,Savings,3,0
T003180,2025-05-16 13:44:01,103.94,EUR,ATM,IN,C5452,Business,3,0
T007245,2025-04-10 15:35:24,206.06,EUR,Mobile,SG,C7834,Business,2,0
T000647,2025-05-25 23:56:15,157.13,EUR,ATM,UK,C4645,Savings,1,1
T004849,2025-09-02 2:35:25,104.56,EUR,ATM,UK,C9655,Savings,1,0
T006486,2025-04-24 13:52:21,140.9,EUR,Online,IN,C9930,Business,1,0
T003495,2025-03-10 1:23:07,93.67,EUR,ATM,AE,C1121,Business,3,1
T006616,2025-06-26 16:43:23,133.99,EUR,POS,IN,C3236,CreditCard,3,0
T001775,2025-06-09 10:45:45,166.12,EUR,POS,IN,C4669,Savings,4,0
T001347,2025-06-15 9:03:03,71.09,EUR,ATM,IN,C2780,Savings,2,0
T002716,2025-08-01 21:23:09,176.38,EUR,Online,IN,C8051,Business,3,0
T000959,2025-06-22 11:45:56,177.67,EUR,ATM,IN,C9164,Savings,1,0
T006382,2025-08-11 6:00:49,602.71,EUR,Wire,US,C1103,CreditCard,3,0
T001796,2025-03-27 12:33:29,68.43,EUR,Mobile,US,C3955,CreditCard,0,1
T008216,2025-04-21 13:16:54,177.67,EUR,Mobile,IN,C9454,Savings,0,0
T006779,2025-05-12 13:23:04,417.15,EUR,Online,IN,C7414,Savings,3,0
T008022,2025-07-01 4:09:43,282.25,EUR,Mobile,IN,C4060,CreditCard,5,1
T001310,2025-08-09 2:39:02,33.1,EUR,Mobile,SG,C7467,Savings,3,0
T009169,2025-04-03 11:54:41,13.3,EUR,Online,IN,C4751,Business,2,0
T002858,2025-06-13 1:54:04,354.24,EUR,POS,US,C4010,Business,1,0
T007923,2025-08-08 20:41:52,7.57,EUR,Online,US,C9085,Savings,1,1
T002172,2025-06-23 8:13:26,326.43,EUR,ATM,IN,C6259,CreditCard,0,1
T002394,2025-07-31 23:46:04,248.36,EUR,Online,IN,C2395,Business,3,0
T002779,2025-07-13 8:01:23,42.7,EUR,Online,AE,C9706,Business,3,0
T008914,2025-03-28 15:01:55,53.36,EUR,Online,UK,C4946,Savings,3,0
T006530,2025-05-12 9:08:40,128.73,EUR,Online,IN,C3288,CreditCard,1,0
T003281,2025-08-29 9:55:57,42.8,EUR,Online,IN,C9031,Savings,1,0
T001465,2025-07-26 4:25:53,447.45,EUR,POS,US,C8075,Savings,1,0
T008394,2025-07-24 14:31:22,137.69,EUR,Online,IN,C4738,Savings,1,0
T001954,2025-05-08 11:17:19,83.82,EUR,Online,US,C3207,Savings,1,1
T006678,2025-04-09 3:48:12,111.78,EUR,Mobile,AE,C7828,Business,1,0
T001284,2025-04-01 7:08:34,106.09,EUR,Online,IN,C2705,Business,1,0
T007355,2025-06-24 15:46:12,312.11,EUR,Online,UK,C5381,Savings,0,1
T004116,2025-06-16 18:12:50,403.05,EUR,ATM,IN,C2752,Business,1,0
T005782,2025-05-27 17:01:07,559.11,EUR,Wire,IN,C9976,Business,3,0
T001620,2025-08-24 12:49:54,65.42,EUR,Mobile,IN,C8369,Savings,4,0
T005945,2025-03-17 8:30:05,157.99,EUR,Mobile,UK,C7552,Savings,1,0
T005567,2025-04-08 6:20:26,5.29,EUR,Online,DE,C8749,Savings,2,1
T000886,2025-08-18 3:08:27,204.15,EUR,Online,IN,C3169,CreditCard,1,0
T006919,2025-03-14 11:35:17,24.58,EUR,POS,IN,C2267,Savings,0,0
T007118,2025-06-07 0:36:26,82.24,EUR,POS,UK,C2431,CreditCard,1,0
T007450,2025-08-21 8:58:10,31.21,EUR,Mobile,DE,C8697,Savings,1,1
