TransactionID,Timestamp,Amount,Currency,Channel,Location,CustomerID,AccountType,TxFrequency,FraudLabel
T005294,2025-07-15 17:47:55,118.31,INR,Mobile,US,C9558,Business,3,0
T004617,2025-07-02 22:14:03,4.01,INR,Online,IN,C1343,Savings,0,0
T000123,2025-03-15 8:42:04,66.39,INR,POS,IN,C2115,Savings,1,0
T009542,2025-06-19 23:41:19,262.37,INR,Online,SG,C5981,Savings,1,1
T007589,2025-08-26 22:32:00,289.81,INR,Mobile,US,C4651,Business,3,1
T002977,2025-06-18 22:26:01,169.82,INR,Mobile,US,C9642,Savings,1,1
T003143,2025-06-13 22:20:08,610.91,INR,POS,IN,C7061,Savings,0,0
T002253,2025-08-22 16:00:32,105.81,INR,Mobile,UK,C7446,Savings,1,0
T007525,2025-05-08 17:00:22,105.02,INR,ATM,IN,C3678,CreditCard,1,0
T009261,2025-06-18 1:50:49,174.24,INR,ATM,UK,C4389,Business,0,0
T007478,2025-04-30 18:47:21,95.32,INR,POS,IN,C1710,Savings,0,0
T005694,2025-08-06 7:31:48,248.85,INR,POS,US,C6926,Savings,2,1
T002334,2025-07-28 19:59:36,434.35,INR,POS,IN,C8908,Savings,2,1
T009502,2025-08-19 11:03:30,403.59,INR,POS,IN,C4472,Savings,3,1
T005738,2025-04-27 3:46:00,757.16,INR,Online,IN,C5082,Savings,2,0
T005715,2025-08-18 0:19:29,114.38,INR,Mobile,IN,C9461,Savings,2,0
T000166,2025-04-23 2:55:45,4.92,INR,Online,UK,C3891,Business,4,0
T009679,2025-06-27 22:52:16,218.09,INR,Mobile,IN,C7331,Savings,4,1
T003224,2025-04-27 11:26:19,37.04,INR,Mobile,AE,C6135,Business,2,1
T004616,2025-04-19 6:59:22,45.6,INR,POS,AE,C2369,Savings,1,0
T008318,2025-08-28 11:29:39,30.74,INR,Online,IN,C5943,Business,1,1
T005259,2025-04-04 20:16:47,35.53,INR,Online,IN,C6663,Savings,3,0
T002754,2025-07-13 8:04:11,24.57,INR,ATM,SG,C6491,CreditCard,3,0
T006415,2025-04-19 19:14:57,47.96,INR,Mobile,IN,C8868,Savings,0,0
T007907,2025-05-11 9:56:56,130.48,INR,ATM,US,C6680,Savings,3,0
T008046,2025-03-08 11:53:53,14.47,INR,Mobile,UK,C3260,Savings,3,0
T004165,2025-03-26 3:05:26,356.86,INR,ATM,US,C1172,Business,1,0
T002936,2025-03-14 19:31:33,102.66,INR,POS,US,C6565,Savings,2,0
T007212,2025-05-05 1:18:56,206.93,INR,Mobile,IN,C1236,Business,1,0
T009551,2025-07-26 14:47:04,21.48,INR,ATM,IN,C8584,Business,1,0
T002259,2025-03-07 12:01:17,191.84,INR,ATM,IN,C4074,Savings,2,0
T009044,2025-07-02 13:45:01,214.28,INR,Online,IN,C8738,Business,2,0
T008838,2025-03-07 6:32:03,230.86,INR,Online,UK,C3450,Savings,2,0
T001379,2025-07-24 4:37:53,130.43,INR,Mobile,DE,C9743,Business,0,1
T007838,2025-05-22 9:58:48,304.6,INR,Online,US,C2848,Savings,1,0
T006869,2025-06-21 16:18:57,391.61,INR,POS,AE,C4520,Savings,1,0
T001831,2025-06-23 0:32:19,232.03,INR,POS,US,C5293,Savings,3,0
T006712,2025-06-13 17:26:19,49.39,INR,ATM,IN,C7566,CreditCard,2,0
T000536,2025-08-04 14:35:03,50.98,INR,ATM,IN,C3348,Business,4,1
T009435,2025-07-21 15:49:38,126.98,INR,Online,IN,C7005,Savings,1,1
T000535,2025-04-09 10:29:50,526.05,INR,ATM,IN,C6398,Savings,2,0
T005771,2025-04-21 4:19:15,113.76,INR,POS,IN,C6081,Savings,3,0
T009134,2025-04-16 17:37:33,160.08,INR,Online,IN,C5709,Savings,2,0
T000638,2025-06-08 11:43:59,73.65,INR,Online,IN,C3783,Savings,3,0
T009839,2025-08-13 9:17:52,330.82,INR,ATM,IN,C8132,Savings,1,0
T008834,2025-04-18 5:02:49,121.5,INR,POS,UK,C4034,CreditCard,0,0
T005497,2025-03-18 7:23:50,242.1,INR,POS,US,C4733,CreditCard,1,1
T001595,2025-08-08 21:54:41,195.69,INR,Online,IN,C5820,Savings,3,0
T000520,2025-03-12 15:09:34,5.87,INR,Mobile,UK,C7545,Savings,3,0
T005851,2025-04-02 19:05:39,72.02,INR,POS,IN,C9405,Savings,2,0
T005048,2025-03-22 22:13:41,458.87,INR,ATM,US,C9246,Savings,0,0
T007146,2025-04-27 9:39:52,135.86,INR,ATM,IN,C3040,CreditCard,2,0
T000616,2025-03-25 4:30:39,183.18,INR,POS,IN,C7260,Savings,0,0
T009493,2025-07-26 22:34:39,19.86,INR,Mobile,IN,C7514,Savings,0,0
T001057,2025-06-16 6:37:17,53.01,INR,Mobile,IN,C7847,Savings,2,0
T000241,2025-06-23 16:44:05,245.77,INR,Online,US,C1102,Savings,5,1
T009467,2025-08-19 9:16:31,229.94,INR,ATM,IN,C3473,CreditCard,2,1
T003536,2025-07-23 6:05:51,238.61,INR,Mobile,IN,C3865,Savings,1,0
T006817,2025-08-19 18:50:29,49.84,INR,ATM,AE,C9596,Savings,2,1
T005672,2025-06-07 2:38:08,91.59,INR,POS,AE,C5266,Savings,0,0
T000262,2025-06-08 14:43:08,1.56,INR,POS,US,C1037,Savings,4,0
T001173,2025-05-20 20:14:42,187.09,INR,Mobile,IN,C7453,CreditCard,1,0
T000480,2025-05-02 22:27:18,98.85,INR,POS,IN,C1495,Business,5,0
T005601,2025-07-14 21:05:07,123.39,INR,Online,IN,C1655,Savings,4,0
T006485,2025-07-07 19:02:19,14.46,INR,ATM,UK,C9103,Savings,2,0
T000573,2025-04-05 0:34:54,62.42,INR,Online,DE,C9716,Business,3,0
T007113,2025-08-28 3:59:44,5.32,INR,POS,US,C8649,Business,6,1
T002018,2025-08-18 3:50:12,265.72,INR,Online,IN,C7231,CreditCard,2,1
T007466,2025-07-14 18:03:36,171.1,INR,ATM,IN,C6689,Savings,1,1
T006280,2025-04-16 2:32:09,16.83,INR,Online,IN,C5007,CreditCard,3,0
T006271,2025-04-01 8:20:07,116.25,INR,Online,IN,C7096,Savings,1,0
T008365,2025-05-20 2:54:02,94.06,INR,Mobile,UK,C6359,Savings,3,0
T002015,2025-06-25 12:45:12,517.88,INR,Online,UK,C7936,Business,1,0
T007677,2025-06-03 18:14:07,370.1,INR,POS,SG,C1554,CreditCard,2,1
T008959,2025-08-21 5:46:49,102.4,INR,POS,DE,C2691,Savings,4,0
T007589,2025-08-26 22:32:00,289.81,INR,Mobile,US,C4651,Business,3,0
T003168,2025-03-20 16:01:55,181.98,INR,Wire,US,C4807,Business,1,1
T003864,2025-05-09 9:14:24,255.62,INR,Online,IN,C6629,Savings,2,0
T000519,2025-04-26 4:04:29,529.21,INR,Online,DE,C5340,Savings,0,0
T009287,2025-07-16 23:24:22,40.42,INR,Online,IN,C5713,Savings,2,0
T000139,2025-04-14 22:50:06,315.48,INR,ATM,SG,C4812,Savings,0,1
T005665,2025-08-16 8:00:07,127.38,INR,Online,IN,C1060,Savings,0,0
T009092,2025-06-19 17:19:30,8.18,INR,POS,IN,C1800,Savings,3,0
T002943,2025-05-30 8:35:37,71.68,INR,Online,SG,C8178,Savings,1,1
T000713,2025-04-10 21:25:47,241.55,INR,Online,US,C4921,Business,2,0
T009756,2025-03-26 0:00:38,310.27,INR,Online,DE,C2030,CreditCard,0,0
T002226,2025-03-17 21:43:32,415.5,INR,Mobile,DE,C4136,Savings,2,0
T008785,2025-04-08 10:46:32,128.72,INR,Online,IN,C4807,CreditCard,3,0
T005585,2025-04-23 13:20:50,250.65,INR,POS,US,C5270,Savings,0,1
T003317,2025-05-23 7:18:12,3.53,INR,POS,UK,C6789,Savings,0,0
T000597,2025-04-25 6:20:58,88.13,INR,Online,IN,C5295,CreditCard,2,0
T007061,2025-05-14 11:45:47,112.19,INR,Mobile,IN,C6762,CreditCard,2,0
T007861,2025-04-18 4:08:40,163.9,INR,ATM,IN,C4007,Savings,0,1
T003136,2025-05-07 1:23:08,267.19,INR,ATM,SG,C6910,CreditCard,3,0
T004838,2025-06-08 21:59:23,131.08,INR,Online,SG,C1365,Savings,0,0
T003811,2025-07-15 2:42:01,52.05,INR,Online,IN,C2031,Savings,1,0
T004365,2025-03-27 2:15:01,158.19,INR,Online,IN,C5750,CreditCard,1,0
T007950,2025-05-15 12:09:50,483.84,INR,POS,IN,C9854,Business,2,1
T007535,2025-04-03 14:45:11,2.96,INR,POS,US,C8711,Business,4,1
T004142,2025-04-18 19:26:55,186.25,INR,Online,UK,C7313,Savings,0,0
T007688,2025-06-24 8:45:35,104.65,INR,POS,UK,C9591,Savings,1,1
T003570,2025-05-25 5:30:45,86.4,INR,ATM,IN,C3511,Business,2,0
T006506,2025-06-04 11:02:04,115.78,INR,Wire,SG,C7260,Savings,1,0
T004636,2025-06-06 3:39:41,136.03,INR,ATM,IN,C6891,Savings,3,0
T005612,2025-06-05 14:52:47,72.42,INR,Online,UK,C4398,Business,1,1
T008915,2025-05-23 16:23:27,2.77,INR,ATM,UK,C3640,Savings,1,0
T000802,2025-03-18 13:54:32,457.4,INR,Online,IN,C2449,Savings,0,0
T005452,2025-05-13 22:32:15,400.89,INR,POS,US,C9617,Savings,1,0
T007929,2025-08-16 11:33:41,21.87,INR,ATM,IN,C4589,CreditCard,2,0
T002238,2025-03-15 9:09:51,674.12,INR,Online,SG,C2105,Business,3,0
T009515,2025-04-26 7:38:36,821.2,INR,POS,US,C3893,Business,1,0
T003498,2025-08-08 10:43:24,117.31,INR,ATM,IN,C8501,Business,0,0
T001728,2025-07-24 14:28:45,453.79,INR,ATM,IN,C7032,CreditCard,0,1
T004985,2025-03-27 11:03:53,189.37,INR,POS,UK,C2508,Savings,3,0
T000216,2025-06-14 18:01:18,4.54,INR,ATM,US,C3061,Business,1,0
T008720,2025-07-25 19:41:44,160.34,INR,Mobile,US,C4231,Business,4,0
T006913,2025-04-06 21:17:24,13.15,INR,POS,US,C1335,Business,2,0
T001215,2025-04-14 15:13:48,147.9,INR,Mobile,IN,C4341,Savings,3,0
T007981,2025-05-22 8:51:18,229.92,INR,POS,DE,C9674,Savings,3,0
T006127,2025-03-25 21:19:07,161.2,INR,Online,IN,C3464,Savings,1,0
T005392,2025-08-10 15:14:20,55.27,INR,POS,IN,C5650,CreditCard,4,0
T007406,2025-08-22 22:43:15,45.8,INR,ATM,IN,C4806,Savings,1,1
T009514,2025-04-23 4:47:16,247.23,INR,POS,US,C4408,Savings,1,0
T007189,2025-08-19 8:59:34,43.82,INR,Mobile,US,C9412,Savings,3,1
T006875,2025-08-01 2:35:17,290.14,INR,Online,IN,C7397,Savings,2,0
T004397,2025-04-06 7:27:41,267.3,INR,Online,UK,C5979,CreditCard,0,0
T001072,2025-03-14 19:12:48,250.73,INR,Mobile,US,C3874,Savings,2,0
T006960,2025-06-13 6:39:00,240.58,INR,Online,SG,C6159,CreditCard,3,0
T000371,2025-04-08 9:39:09,310.85,INR,Mobile,IN,C1813,Savings,1,0
T006030,2025-08-09 22:59:51,2.29,INR,POS,SG,C1679,Business,0,0
T002757,2025-05-24 18:04:40,165.31,INR,Mobile,US,C3125,Business,2,0
T004427,2025-04-27 5:54:33,4.77,INR,Wire,IN,C1682,Savings,3,0
T009705,2025-05-31 20:05:38,83.15,INR,Online,UK,C8648,Savings,1,1
T007029,2025-04-10 13:25:33,321.75,INR,POS,US,C8885,Savings,1,0
T009588,2025-07-14 10:52:36,2.53,INR,Online,IN,C1211,Savings,2,1
T002908,2025-07-03 17:25:53,94.95,INR,ATM,US,C2222,CreditCard,1,0
T009987,2025-08-03 2:54:26,294.2,INR,ATM,IN,C2580,Business,2,0
T003154,2025-05-02 14:38:33,493.38,INR,Online,AE,C5033,Business,0,0
T007817,2025-08-17 1:11:51,154.87,INR,Mobile,AE,C5683,Savings,4,0
T003637,2025-06-27 2:21:16,57.04,INR,POS,AE,C8941,Savings,3,0
T002907,2025-04-25 16:20:00,338.97,INR,POS,UK,C5423,Savings,1,0
T004901,2025-09-02 0:17:06,255.41,INR,Online,IN,C4494,Business,1,0
T002988,2025-06-05 9:12:56,324.08,INR,POS,IN,C5448,Savings,2,1
T007270,2025-06-02 14:26:07,193.94,INR,POS,SG,C8757,Savings,1,1
T008598,2025-06-27 13:53:07,220.46,INR,Online,IN,C6121,CreditCard,2,1
T002513,2025-03-08 11:32:20,143.96,INR,Mobile,US,C1544,Savings,2,0
T008368,2025-07-03 18:05:44,49.05,INR,Wire,US,C2877,Business,2,0
T002689,2025-04-28 22:24:41,1.92,INR,ATM,IN,C4176,Savings,3,0
T001695,2025-08-06 5:01:58,26.12,INR,Mobile,IN,C4829,Business,1,0
T009023,2025-05-09 23:41:04,197.64,INR,POS,IN,C5738,Business,1,0
T006650,2025-06-30 23:36:41,112.48,INR,Mobile,US,C5491,CreditCard,3,1
T004462,2025-05-24 9:13:44,56.59,INR,POS,IN,C2350,Savings,7,0
T009098,2025-05-27 16:00:04,54.91,INR,POS,IN,C4835,Savings,1,0
T003868,2025-06-17 21:12:57,271.68,INR,POS,DE,C3420,Business,1,0
T007863,2025-04-11 5:34:34,1447.56,INR,Online,US,C8184,CreditCard,1,1
T002015,2025-06-25 12:45:12,517.88,INR,Online,UK,C7936,Business,1,0
T004764,2025-05-11 6:05:02,5.34,INR,ATM,US,C9092,Business,1,0
T003768,2025-04-04 10:03:02,121.77,INR,Online,UK,C2701,Savings,5,0
T000765,2025-06-18 13:52:09,82.62,INR,ATM,IN,C7345,Business,3,0
T003602,2025-03-25 11:50:40,769.23,INR,Online,IN,C8929,Savings,3,0
T000543,2025-04-18 21:09:47,188.83,INR,ATM,US,C4311,Savings,1,0
T002088,2025-07-21 13:27:04,57.68,INR,ATM,IN,C8363,Savings,2,0
T004882,2025-06-23 9:45:44,110.39,INR,ATM,IN,C6096,Business,0,0
T003701,2025-08-14 5:58:20,75.56,INR,Online,IN,C9366,Business,1,1
T004279,2025-07-09 14:47:28,115.75,INR,Mobile,SG,C2964,Savings,1,1
T008576,2025-07-20 1:01:35,2.75,INR,POS,IN,C7643,Business,3,0
T009770,2025-09-02 6:26:38,141.36,INR,ATM,IN,C5579,Savings,0,0
T004966,2025-05-04 14:45:43,116.38,INR,Online,IN,C3712,Savings,2,0
T008111,2025-08-15 7:39:00,5.96,INR,Online,IN,C6725,CreditCard,3,0
T005574,2025-06-12 16:36:31,259.88,INR,POS,US,C6572,Business,3,0
T006958,2025-06-18 5:07:43,509.2,INR,Online,SG,C7091,Savings,2,0
T002167,2025-03-13 1:11:58,97.69,INR,Mobile,AE,C9306,Savings,4,0
T003276,2025-03-17 7:47:59,132.67,INR,POS,IN,C7347,Savings,1,0
T004460,2025-07-16 9:27:47,194.01,INR,Mobile,SG,C9878,Business,3,0
T002188,2025-03-10 14:08:19,24.15,INR,Mobile,IN,C4378,Savings,4,0
T008864,2025-04-13 8:16:23,51.48,INR,POS,SG,C5933,Business,0,0
T003704,2025-05-05 20:06:22,53.83,INR,Online,DE,C7915,Savings,2,1
T001921,2025-05-17 12:18:13,1.95,INR,Wire,IN,C3358,CreditCard,3,0
T009631,2025-08-12 9:56:31,106.02,INR,Online,IN,C4870,Savings,4,1
T007352,2025-08-12 6:12:44,36.7,INR,Mobile,SG,C8733,CreditCard,3,0
T000445,2025-04-28 18:36:31,270.15,INR,ATM,DE,C6320,Savings,1,1
T009685,2025-06-03 22:37:27,321.68,INR,ATM,SG,C9176,Savings,1,1
T004247,2025-07-16 21:16:34,152.62,INR,Online,UK,C3683,Savings,4,0
T008247,2025-06-16 23:41:14,599.7,INR,ATM,US,C4828,Savings,2,0
