TransactionID,Timestamp,Amount,Currency,Channel,Location,CustomerID,AccountType,TxFrequency,FraudLabel
T002809,2025-03-29 1:44:05,17.75,GBP,Online,UK,C7349,Savings,2,0
T004374,2025-06-13 20:10:15,10.49,GBP,POS,IN,C4461,Savings,4,0
T007988,2025-06-17 3:00:42,126.9,GBP,Online,DE,C6812,Savings,2,0
T007925,2025-05-30 6:40:39,273.69,GBP,POS,US,C5102,Savings,2,0
T009275,2025-04-25 5:04:57,56.89,GBP,Online,DE,C9712,CreditCard,1,1
T008054,2025-04-22 6:57:14,14.44,GBP,Online,IN,C5457,CreditCard,2,0
T001970,2025-06-08 3:26:55,322.9,GBP,POS,IN,C5858,Savings,4,1
T009678,2025-08-13 3:14:45,296.83,GBP,POS,UK,C3495,Business,1,0
T003264,2025-07-12 17:30:52,329.53,GBP,ATM,IN,C8501,Business,1,0
T001334,2025-06-30 4:57:28,167.59,GBP,POS,IN,C3194,Savings,3,0
T009178,2025-03-10 20:53:03,173.16,GBP,Mobile,IN,C7537,Business,0,0
T005240,2025-04-25 1:16:18,155.4,GBP,Online,DE,C1107,Business,2,0
T006602,2025-03-07 21:30:20,293.89,GBP,Online,IN,C2355,Savings,3,1
T007416,2025-05-09 3:32:30,42.02,GBP,Online,IN,C1667,Savings,1,0
T005809,2025-04-08 8:41:01,4.65,GBP,Online,IN,C1345,Savings,2,0
T003938,2025-03-30 13:39:36,473.86,GBP,ATM,IN,C9913,CreditCard,0,0
T007549,2025-03-16 23:57:47,109.25,GBP,POS,IN,C3497,Savings,3,0
T003796,2025-04-18 6:20:56,537.39,GBP,ATM,AE,C6599,CreditCard,3,0
T007349,2025-08-24 17:41:35,129.21,GBP,Online,IN,C1251,Savings,0,0
T004524,2025-05-02 2:47:20,107.93,GBP,Online,IN,C7796,CreditCard,5,0
T007676,2025-06-12 8:14:14,97.27,GBP,ATM,IN,C3019,CreditCard,2,0
T005523,2025-03-12 3:58:32,165.93,GBP,Mobile,SG,C8655,Business,1,0
T001240,2025-03-24 1:44:35,356.76,GBP,Online,IN,C9486,Savings,1,0
T007723,2025-07-15 14:57:58,416.53,GBP,Mobile,IN,C4907,Savings,1,0
T003452,2025-06-26 4:33:51,154.06,GBP,Online,AE,C5142,Savings,0,0
T001811,2025-04-26 9:34:20,14.24,GBP,ATM,IN,C9525,Savings,1,0
T009576,2025-04-30 22:31:00,128.17,GBP,Online,IN,C7537,Savings,2,0
T009834,2025-05-09 23:25:34,102.31,GBP,ATM,US,C6129,Savings,0,0
T003216,2025-05-22 2:29:21,153.39,GBP,Mobile,IN,C2437,Business,2,0
T004162,2025-08-18 10:11:25,165.51,GBP,Online,SG,C8359,Savings,2,0
T007654,2025-05-01 10:18:46,151.8,GBP,POS,IN,C7864,Savings,0,1
T001777,2025-05-20 20:00:01,40.28,GBP,ATM,US,C6707,CreditCard,2,0
T002426,2025-04-15 12:41:41,2.83,GBP,Online,US,C5724,Business,3,0
T007955,2025-05-31 6:16:38,419.08,GBP,POS,IN,C2394,Business,2,0
T009633,2025-05-06 18:52:51,586.36,GBP,Mobile,SG,C1533,Savings,2,1
T008909,2025-05-28 0:17:49,5.5,GBP,Mobile,US,C1491,Savings,2,1
T002045,2025-03-09 2:50:37,235.79,GBP,POS,IN,C4248,Savings,1,0
T001233,2025-04-25 15:35:42,11.04,GBP,ATM,IN,C3346,Business,1,0
T009029,2025-08-25 20:09:31,367.63,GBP,Online,US,C7386,Savings,5,1
T008773,2025-06-24 4:21:04,62.55,GBP,Online,IN,C3566,Savings,3,1
T001221,2025-03-18 15:47:40,45.61,GBP,Mobile,SG,C2554,Savings,2,0
T005701,2025-06-04 15:33:34,127.39,GBP,ATM,IN,C3192,Business,5,0
T003483,2025-08-22 7:33:46,82.44,GBP,ATM,IN,C6163,Savings,5,0
T001702,2025-03-15 10:59:51,137.94,GBP,ATM,UK,C6647,CreditCard,2,0
T007559,2025-03-13 9:27:37,240.91,GBP,ATM,IN,C4483,Savings,1,0
T004273,2025-07-26 0:04:30,235.81,GBP,Online,IN,C8156,Savings,4,0
T004445,2025-07-11 21:40:49,27.84,GBP,POS,IN,C8175,CreditCard,1,0
T000143,2025-07-16 3:15:30,89.93,GBP,Mobile,IN,C3110,Savings,2,0
T005624,2025-05-24 11:30:35,693.67,GBP,POS,AE,C7208,CreditCard,5,0
T007776,2025-09-02 11:46:13,157.35,GBP,Mobile,IN,C8046,Savings,4,0
T006683,2025-07-10 11:24:24,202.02,GBP,Online,SG,C7745,Savings,3,1
T006072,2025-07-13 19:20:50,325.11,GBP,Mobile,IN,C9039,Savings,2,0
T004230,2025-09-01 22:50:08,281.68,GBP,POS,IN,C1305,Savings,3,0
T008032,2025-06-27 19:49:48,278.47,GBP,Mobile,IN,C6545,Business,2,1
T004062,2025-06-23 4:56:34,390.97,GBP,ATM,IN,C4483,Savings,0,0
T006618,2025-05-03 12:39:37,88.57,GBP,ATM,IN,C5237,Savings,1,0
T007664,2025-08-26 22:11:49,149.94,GBP,Mobile,IN,C5595,CreditCard,1,0
T006332,2025-07-22 15:05:19,10.72,GBP,POS,US,C2988,CreditCard,1,0
T001927,2025-08-27 11:21:07,5.35,GBP,POS,IN,C9896,Business,2,0
T008132,2025-07-02 19:31:02,128.81,GBP,ATM,IN,C4291,Savings,0,0
T003127,2025-08-09 15:21:10,85.38,GBP,ATM,SG,C2763,CreditCard,2,0
T005757,2025-06-16 3:08:46,126.39,GBP,ATM,IN,C6220,CreditCard,3,1
T003670,2025-05-16 19:02:15,214.09,GBP,ATM,IN,C6090,Savings,0,0
T007935,2025-03-16 2:59:23,78.23,GBP,Online,IN,C4020,Savings,1,1
T002733,2025-05-14 5:18:25,20.73,GBP,Online,SG,C8488,Business,2,1
T009511,2025-07-08 19:31:24,60.57,GBP,Mobile,IN,C3320,Business,1,0
T002879,2025-07-24 6:58:14,1.61,GBP,Online,IN,C2405,Savings,2,0
T004420,2025-03-29 10:57:26,207.97,GBP,Online,UK,C3297,CreditCard,1,0
T007955,2025-05-31 6:16:38,419.08,GBP,POS,IN,C2394,Business,2,1
T009972,2025-06-09 22:49:45,62.97,GBP,Mobile,IN,C6051,Savings,2,1
T009575,2025-04-14 6:49:49,47.73,GBP,POS,US,C7413,Savings,1,0
T004107,2025-06-02 1:41:43,111.35,GBP,ATM,US,C5250,Business,4,0
T006808,2025-03-28 11:33:49,95.95,GBP,Mobile,IN,C2651,Savings,3,0
T003066,2025-05-09 15:04:21,335.66,GBP,Online,IN,C8212,Savings,2,0
T003228,2025-08-11 18:45:09,64.51,GBP,Online,IN,C5569,Savings,2,1
T000098,2025-03-11 10:03:55,41.19,GBP,Online,AE,C1078,Savings,4,0
T006491,2025-06-28 8:54:01,115.7,GBP,ATM,US,C1217,Savings,0,1
T006253,2025-08-22 5:25:19,21.57,GBP,Online,IN,C9182,Savings,3,0
T005967,2025-08-26 7:43:34,372.42,GBP,Mobile,IN,C5571,Savings,2,0
T007279,2025-08-03 18:09:29,94.43,GBP,POS,IN,C5926,Savings,2,0
T001866,2025-08-31 8:34:21,150.03,GBP,Online,US,C4580,Business,2,1
T009914,2025-07-10 5:05:17,166.06,GBP,Online,US,C7920,CreditCard,4,0
T006538,2025-03-17 8:18:29,91.71,GBP,POS,UK,C8633,Savings,1,0
T006247,2025-05-06 17:17:30,71.08,GBP,Online,US,C2965,Business,1,0
T004420,2025-03-29 10:57:26,207.97,GBP,Online,UK,C3297,CreditCard,1,0
T007606,2025-07-31 20:02:49,1.48,GBP,Mobile,IN,C7205,Business,4,1
T003670,2025-05-16 19:02:15,214.09,GBP,ATM,IN,C6090,Savings,0,1
T002865,2025-03-30 15:14:49,183.21,GBP,Online,IN,C6167,Savings,1,0
T003198,2025-04-26 0:30:57,212.56,GBP,Mobile,SG,C1395,Business,1,0
T009185,2025-05-09 11:16:51,32.28,GBP,Online,IN,C1394,Savings,2,0
T003591,2025-08-16 0:26:25,104.84,GBP,Mobile,IN,C3207,Savings,1,0
T000785,2025-04-16 1:01:46,95.43,GBP,Online,AE,C3962,Savings,1,1
T003809,2025-08-18 10:10:22,407.63,GBP,Online,IN,C1145,Business,4,0
T007279,2025-08-03 18:09:29,94.43,GBP,POS,IN,C5926,Savings,2,0
T007372,2025-06-12 22:39:18,217.32,GBP,POS,DE,C9148,Business,0,1
T007524,2025-06-25 15:07:18,146.76,GBP,POS,AE,C1695,Savings,1,1
T004765,2025-07-28 3:59:11,935.91,GBP,Mobile,IN,C5115,Savings,1,1
T005288,2025-07-07 7:38:44,58.17,GBP,ATM,UK,C7725,Savings,2,0
T008100,2025-08-22 5:26:41,373.98,GBP,POS,IN,C4478,Business,2,1
T009575,2025-04-14 6:49:49,47.73,GBP,POS,US,C7413,Savings,1,0
T003360,2025-03-21 12:59:14,2.09,GBP,POS,IN,C3096,Business,4,0
T006111,2025-08-17 17:53:44,64.62,GBP,POS,US,C5064,Savings,2,1
T006412,2025-07-03 16:51:11,332.55,GBP,Online,IN,C2700,Business,1,0
T004408,2025-06-14 20:22:58,605.72,GBP,ATM,IN,C2528,Savings,4,0
T008780,2025-06-12 0:07:59,212.9,GBP,Online,US,C4359,Business,2,0
T000168,2025-07-22 23:52:04,195.03,GBP,Mobile,DE,C2829,Savings,4,0
T002732,2025-05-13 17:49:24,44.54,GBP,Online,SG,C6195,Savings,4,0
T006514,2025-04-22 19:28:25,119.81,GBP,Online,SG,C2310,CreditCard,1,0
T004445,2025-07-11 21:40:49,27.84,GBP,POS,IN,C8175,CreditCard,1,0
T003259,2025-04-22 16:00:09,202.12,GBP,Online,IN,C9687,Savings,2,0
T007467,2025-07-03 10:07:42,45.14,GBP,ATM,US,C5985,Savings,3,0
T005198,2025-06-03 15:24:04,124.97,GBP,Online,SG,C1758,Business,4,0
T005939,2025-03-10 15:37:44,82.11,GBP,Online,IN,C2677,Savings,2,0
T002573,2025-07-21 0:51:47,15.31,GBP,POS,IN,C8236,Business,2,0
T001828,2025-07-31 8:01:42,112.07,GBP,Online,IN,C9317,Business,2,1
T009846,2025-04-07 6:01:26,423.25,GBP,Online,US,C5287,Business,1,0
T009834,2025-05-09 23:25:34,102.31,GBP,ATM,US,C6129,Savings,0,0
T004904,2025-08-15 7:52:40,15.33,GBP,Online,IN,C4756,Savings,1,0
T004468,2025-07-09 18:04:16,175.31,GBP,POS,UK,C1822,CreditCard,2,0
T007049,2025-04-15 22:52:28,490.41,GBP,Online,US,C8259,Savings,2,1
T002539,2025-08-14 15:35:25,308.66,GBP,ATM,IN,C7689,CreditCard,1,0
T008536,2025-05-21 14:42:53,15.87,GBP,Online,UK,C7160,Savings,2,0
T004955,2025-08-16 22:05:29,218.18,GBP,Online,IN,C8820,Savings,3,0
T007815,2025-03-29 16:42:04,79.29,GBP,Online,US,C2321,Savings,1,0
T009881,2025-06-05 1:23:01,563.17,GBP,ATM,US,C7216,Savings,0,0
T006876,2025-08-09 6:55:03,7.67,GBP,Mobile,AE,C6317,Business,4,0
T002733,2025-05-14 5:18:25,20.73,GBP,Online,SG,C8488,Business,2,1
T004059,2025-03-17 17:01:41,457.72,GBP,Mobile,AE,C2424,Savings,3,0
T002636,2025-04-20 20:06:30,517.14,GBP,Mobile,UK,C4542,CreditCard,5,1
T008893,2025-07-05 7:23:16,51.71,GBP,Online,UK,C6146,Savings,1,0
T003283,2025-08-28 9:21:22,11.11,GBP,POS,IN,C9066,Savings,3,0
T009834,2025-05-09 23:25:34,102.31,GBP,ATM,US,C6129,Savings,0,0
T008705,2025-03-17 16:07:00,270.64,GBP,Online,US,C5938,CreditCard,0,1
T008141,2025-03-28 14:03:42,327.93,GBP,Mobile,US,C2024,Savings,1,0
T001640,2025-08-16 18:05:56,290.43,GBP,Online,IN,C2351,Business,1,0
T004316,2025-05-26 22:29:34,471.46,GBP,ATM,IN,C1027,Savings,3,0
T008773,2025-06-24 4:21:04,62.55,GBP,Online,IN,C3566,Savings,3,0
T002553,2025-05-21 21:42:31,197.6,GBP,ATM,SG,C2324,Business,2,0
T001334,2025-06-30 4:57:28,167.59,GBP,POS,IN,C3194,Savings,3,0
T003269,2025-06-15 22:33:26,39.47,GBP,POS,UK,C9550,CreditCard,1,0
T000288,2025-04-19 23:38:19,86.65,GBP,ATM,IN,C7101,Business,2,0
T004413,2025-05-15 9:57:03,13.1,GBP,ATM,SG,C3790,Savings,5,0
T005406,2025-05-08 16:55:08,138.85,GBP,ATM,US,C7664,Savings,3,1
T002740,2025-03-26 18:55:15,191.86,GBP,Mobile,IN,C4715,CreditCard,0,0
T000608,2025-05-08 11:48:18,41.03,GBP,Online,IN,C6985,Savings,6,0
T006098,2025-05-12 11:11:44,856.41,GBP,Online,IN,C5728,CreditCard,1,0
T000776,2025-04-17 8:40:50,122.85,GBP,ATM,IN,C3683,CreditCard,0,0
T009445,2025-07-29 6:45:28,231.16,GBP,POS,SG,C2947,Business,2,1
T000288,2025-04-19 23:38:19,86.65,GBP,ATM,IN,C7101,Business,2,0
T009415,2025-09-01 0:34:29,2.76,GBP,ATM,DE,C5118,Savings,0,0
T005288,2025-07-07 7:38:44,58.17,GBP,ATM,UK,C7725,Savings,2,0
T000654,2025-06-27 12:39:46,557.7,GBP,POS,SG,C6526,Savings,2,0
T000483,2025-04-06 18:07:03,132.03,GBP,Mobile,UK,C6075,Savings,0,1
T007209,2025-04-17 1:04:29,1073.97,GBP,POS,UK,C5645,Savings,1,0
T007758,2025-06-24 3:42:57,21.09,GBP,Online,UK,C6545,CreditCard,0,0
T004285,2025-05-15 6:05:05,121.92,GBP,POS,IN,C4773,CreditCard,1,0
T002824,2025-07-23 8:55:53,481.17,GBP,Online,DE,C2097,Business,0,0
T007340,2025-07-20 17:45:38,327.13,GBP,Mobile,US,C8681,Business,1,0
T006479,2025-03-11 14:04:45,1136.15,GBP,Mobile,IN,C7671,CreditCard,4,0
T004810,2025-05-01 23:49:42,134.3,GBP,ATM,IN,C8232,Savings,3,1
T004940,2025-05-07 12:31:23,48.74,GBP,Online,SG,C3612,Savings,3,1
T009672,2025-07-15 21:21:34,45.16,GBP,Online,IN,C2788,Savings,1,0
T000042,2025-03-15 2:45:22,114.38,GBP,Mobile,IN,C9037,Savings,0,0
T005981,2025-08-02 2:40:16,205.67,GBP,Mobile,IN,C3284,Business,2,0
T000076,2025-05-21 20:46:48,305.49,GBP,Online,SG,C4088,Business,1,0
T001106,2025-08-23 15:30:36,317.33,GBP,ATM,IN,C4405,Business,5,1
T009240,2025-07-26 8:58:28,189.1,GBP,POS,IN,C3965,Savings,2,0
T003554,2025-03-16 15:09:04,64.5,GBP,Mobile,IN,C9353,Savings,1,0
T001646,2025-04-05 23:13:24,278.1,GBP,POS,UK,C2481,Savings,3,1
T001663,2025-08-29 7:43:13,37.03,GBP,Online,US,C5190,Business,4,1
T009725,2025-04-26 15:29:23,76.4,GBP,POS,SG,C8476,CreditCard,0,1
T003339,2025-08-27 4:01:00,466.94,GBP,ATM,UK,C1158,Savings,3,0
T001828,2025-07-31 8:01:42,112.07,GBP,Online,IN,C9317,Business,2,1
T008062,2025-04-29 8:07:07,47.96,GBP,ATM,IN,C2751,Savings,4,0
T008337,2025-08-12 15:20:05,317.02,GBP,POS,DE,C4094,Savings,2,0
T003832,2025-04-22 10:11:21,19.41,GBP,Mobile,DE,C6007,Business,2,0
T002870,2025-05-21 12:52:53,29.87,GBP,Mobile,IN,C2286,Savings,1,0
T000679,2025-04-26 15:35:18,6.82,GBP,Online,US,C7711,Savings,0,0
T002491,2025-05-12 12:20:13,41.38,GBP,ATM,SG,C6392,Savings,3,0
T007537,2025-04-21 17:03:10,34.34,GBP,Mobile,IN,C6443,Business,1,1
T002589,2025-07-05 4:26:33,517.03,GBP,Mobile,IN,C9428,Savings,0,0
T008684,2025-03-23 23:05:37,147.91,GBP,POS,IN,C3905,Business,1,0
T000143,2025-07-16 3:15:30,89.93,GBP,Mobile,IN,C3110,Savings,2,1
T008613,2025-08-16 21:22:08,13.65,GBP,Online,US,C2136,Savings,2,0
T003216,2025-05-22 2:29:21,153.39,GBP,Mobile,IN,C2437,Business,2,0
T000533,2025-04-18 16:17:41,11.94,GBP,POS,SG,C4613,Savings,4,0
T000745,2025-04-14 18:59:46,636.6,GBP,ATM,IN,C7888,CreditCard,0,0
T006959,2025-04-28 0:40:47,1.16,GBP,Mobile,IN,C9530,Savings,0,0
T004895,2025-04-09 12:26:48,106.28,GBP,ATM,DE,C6449,Savings,1,0
T007164,2025-06-29 0:00:53,378.52,GBP,Online,IN,C8540,CreditCard,0,0
T009882,2025-03-13 13:18:28,633.12,GBP,ATM,IN,C7718,Savings,2,1
T004316,2025-05-26 22:29:34,471.46,GBP,ATM,IN,C1027,Savings,3,0
T009560,2025-05-25 11:52:59,13.05,GBP,POS,IN,C7391,CreditCard,2,1
T008102,2025-05-26 12:58:33,186.9,GBP,ATM,US,C6943,CreditCard,0,0
T000477,2025-05-14 0:40:13,79.02,GBP,POS,US,C5199,Savings,1,1
T005997,2025-03-15 18:05:10,199.97,GBP,POS,IN,C1877,Savings,3,0
T004282,2025-05-10 23:50:06,42.31,GBP,Online,IN,C6164,Business,4,0
