TransactionID,Timestamp,Amount,Currency,Channel,Location,CustomerID,AccountType,TxFrequency,FraudLabel
T001486,2025-06-17 21:41:29,92.35,INR,ATM,SG,C6010,CreditCard,0,0
T000689,2025-06-14 8:39:44,232.71,USD,ATM,IN,C8692,Business,2,0
T007735,2025-06-26 19:48:54,127.14,EUR,Online,IN,C4871,Business,3,0
T005950,2025-06-04 3:31:55,33.11,EUR,Mobile,IN,C9023,CreditCard,2,0
T008542,2025-09-03 3:12:18,156.09,EUR,Online,IN,C3530,Business,1,0
T002424,2025-04-27 4:28:41,50.22,INR,Mobile,UK,C1511,Business,2,1
T000239,2025-05-31 8:08:54,26.43,USD,Online,IN,C8324,Savings,1,0
T003327,2025-06-18 6:13:14,378.43,INR,ATM,IN,C1773,Savings,2,0
T005382,2025-05-11 23:07:30,83.07,INR,Mobile,UK,C7520,Savings,0,0
T009312,2025-03-21 20:40:46,118.33,INR,POS,IN,C1857,Savings,4,0
T001561,2025-08-11 9:31:11,37.47,GBP,Mobile,US,C3293,Business,3,0
T000924,2025-07-07 9:49:16,248.09,INR,Mobile,US,C2980,Savings,5,0
T001305,2025-06-03 20:40:44,71.97,INR,Online,SG,C9626,Savings,1,0
T003126,2025-03-24 19:23:12,5.14,GBP,Online,IN,C5849,Savings,3,0
T007788,2025-07-16 21:37:33,61.43,INR,Mobile,IN,C7315,Savings,2,0
T004518,2025-08-01 20:54:28,111.48,INR,Online,US,C7520,Savings,1,0
T003713,2025-05-30 6:03:42,242.87,INR,Mobile,IN,C7976,Savings,4,1
T005535,2025-04-07 7:33:04,207.67,USD,POS,SG,C7111,Business,2,0
T004985,2025-03-27 11:03:53,189.37,INR,POS,UK,C2508,Savings,3,0
T008928,2025-03-07 18:49:59,102.95,INR,Online,IN,C5314,Business,1,0
T009479,2025-06-10 0:18:45,84.59,EUR,ATM,IN,C2021,Business,2,0
T004372,2025-04-10 20:40:14,201.38,INR,Mobile,IN,C3520,Savings,1,1
T009187,2025-08-06 23:40:40,111.31,INR,POS,IN,C1181,Savings,0,1
T006959,2025-04-28 0:40:47,1.16,GBP,Mobile,IN,C9530,Savings,0,0
T008208,2025-03-26 0:53:23,33.17,INR,Online,IN,C6701,Business,4,0
T000683,2025-08-19 5:35:37,76.34,INR,Mobile,IN,C4034,CreditCard,3,0
T007076,2025-03-10 3:54:44,271.75,EUR,Online,IN,C2966,Business,3,0
T009691,2025-03-30 1:39:01,59.08,EUR,ATM,US,C9202,Savings,0,0
T001382,2025-08-10 11:56:13,233.12,USD,Mobile,DE,C3060,Business,2,1
T002842,2025-06-21 1:06:39,10.56,USD,ATM,IN,C7915,Savings,0,0
T005312,2025-04-28 15:33:35,208.04,USD,Online,DE,C3287,Savings,1,0
T001075,2025-08-27 2:32:18,63.15,INR,ATM,IN,C1390,Savings,1,0
T009073,2025-07-03 16:10:02,29.68,INR,Online,AE,C9104,Savings,4,0
T008123,2025-03-28 6:17:26,49.92,INR,POS,UK,C2509,Business,3,1
T005682,2025-04-03 8:56:44,369.34,INR,POS,US,C6903,Business,4,0
T009920,2025-05-05 21:54:52,635.12,INR,Wire,US,C1655,Savings,4,0
T009048,2025-03-22 22:16:30,329.83,INR,POS,IN,C2517,Savings,2,0
T003809,2025-08-18 10:10:22,407.63,GBP,Online,IN,C1145,Business,4,0
T002854,2025-09-02 2:49:17,699.89,INR,Online,US,C5544,Savings,0,0
T006946,2025-05-13 23:45:23,10.9,USD,ATM,IN,C1326,Business,5,0
T004056,2025-07-06 23:26:37,375.07,USD,ATM,AE,C1780,Savings,3,1
T004458,2025-03-10 20:01:30,381.52,INR,Mobile,US,C2743,Business,2,1
T002908,2025-07-03 17:25:53,94.95,INR,ATM,US,C2222,CreditCard,1,0
T004338,2025-06-30 14:15:46,311.2,INR,Online,IN,C4878,CreditCard,6,0
T001433,2025-04-11 21:58:39,78.49,INR,Mobile,IN,C4681,Business,4,0
T002046,2025-07-03 2:59:55,218.49,INR,POS,DE,C6799,Business,3,0
T000794,2025-07-29 11:17:43,190.73,INR,Online,IN,C6606,Savings,2,0
T003451,2025-07-21 19:57:33,81.71,INR,ATM,SG,C4342,Business,4,1
T001334,2025-06-30 4:57:28,167.59,GBP,POS,IN,C3194,Savings,3,0
T006311,2025-06-11 23:55:14,64.72,INR,POS,IN,C2151,Savings,1,0
T009306,2025-06-04 22:05:46,535.04,INR,ATM,US,C8624,CreditCard,1,0
T006063,2025-03-07 12:57:11,326.85,GBP,Mobile,IN,C4518,Savings,1,1
T008379,2025-03-15 15:04:06,38.62,USD,ATM,US,C5159,CreditCard,2,0
T001033,2025-03-10 8:36:20,260.62,INR,ATM,IN,C2939,Business,4,0
T009401,2025-04-04 3:09:09,380.06,INR,ATM,US,C8120,CreditCard,2,0
T003252,2025-04-11 15:06:15,233.63,EUR,ATM,DE,C3528,CreditCard,1,0
T000306,2025-07-27 5:02:45,377.69,INR,ATM,US,C6184,Savings,1,1
T004259,2025-06-24 3:56:44,1264.47,INR,POS,IN,C2430,Business,4,0
T003553,2025-04-22 10:46:26,393.25,INR,POS,UK,C9167,Savings,2,0
T002553,2025-05-21 21:42:31,197.6,GBP,ATM,SG,C2324,Business,2,0
T005610,2025-05-13 9:55:20,292.56,USD,Wire,IN,C5872,Savings,0,0
T005108,2025-03-29 5:15:27,32.04,INR,Online,UK,C2136,CreditCard,1,1
T007830,2025-07-19 17:46:11,266.27,USD,Online,IN,C8377,Business,0,0
T001454,2025-08-18 17:33:48,11.03,INR,Mobile,UK,C8571,Savings,2,1
T003306,2025-08-21 10:46:54,210.43,USD,ATM,US,C3300,CreditCard,5,1
T005064,2025-06-16 9:43:35,90.7,USD,Online,IN,C6114,Business,4,1
T001482,2025-08-09 14:35:51,31.2,EUR,Wire,UK,C3260,Business,1,1
T006496,2025-04-18 13:31:50,251.48,USD,Mobile,UK,C7901,Savings,2,1
T009553,2025-08-23 13:29:07,8.8,USD,Online,US,C6648,Business,2,1
T003018,2025-07-01 8:31:07,82.88,USD,ATM,SG,C3854,Savings,0,0
T007922,2025-04-18 21:00:03,55.39,INR,Online,UK,C9273,Savings,2,1
T005678,2025-07-03 20:56:14,724.34,INR,Wire,UK,C8733,Savings,1,0
T003359,2025-07-15 12:57:04,189.52,INR,Online,UK,C1548,Savings,3,0
T004175,2025-04-08 21:10:13,18.84,INR,Online,AE,C5824,Business,3,0
T003202,2025-06-24 9:25:36,664.43,INR,Mobile,SG,C2742,CreditCard,4,0
T004047,2025-03-14 17:31:44,146.12,EUR,POS,IN,C2273,Savings,2,0
T006055,2025-04-25 10:17:23,333.35,INR,Mobile,IN,C6746,CreditCard,0,0
T008488,2025-08-07 22:02:47,162.63,INR,Wire,IN,C9696,Savings,0,0
T004781,2025-06-03 15:39:52,243.75,INR,Online,UK,C2507,Business,2,1
T007014,2025-06-13 4:05:52,22.33,INR,Online,AE,C5080,Business,1,1
T001349,2025-08-18 8:35:05,35.83,INR,POS,SG,C4922,Business,0,0
T000747,2025-04-09 14:20:20,120.92,INR,POS,US,C2300,Savings,3,0
T008968,2025-07-10 4:52:47,151.66,EUR,Online,IN,C6806,Business,1,1
T005696,2025-08-02 17:47:01,117.29,USD,Mobile,IN,C1511,Savings,1,0
T000645,2025-08-04 23:56:57,285.87,EUR,ATM,SG,C4710,Savings,1,0
T003905,2025-05-14 13:03:29,140.61,INR,ATM,DE,C4214,Business,5,0
T001490,2025-07-02 4:46:40,449.73,USD,Online,DE,C2536,Savings,6,0
T004903,2025-04-13 1:40:34,379.46,INR,POS,IN,C8091,Savings,2,0
T003864,2025-05-09 9:14:24,255.62,INR,Online,IN,C6629,Savings,2,1
T005981,2025-08-02 2:40:16,205.67,GBP,Mobile,IN,C3284,Business,2,0
T003365,2025-06-10 21:33:17,259.65,INR,Mobile,IN,C1030,Savings,1,0
T005583,2025-08-03 17:44:04,804.57,INR,Mobile,IN,C3799,Savings,0,0
T004619,2025-06-26 16:59:15,161.33,INR,POS,IN,C9338,Savings,1,0
T009834,2025-05-09 23:25:34,102.31,GBP,ATM,US,C6129,Savings,0,0
T002963,2025-08-04 16:45:36,103.88,EUR,POS,SG,C3771,Savings,1,0
T003265,2025-05-20 0:56:42,11.98,USD,ATM,IN,C4823,Business,0,0
T008862,2025-07-09 2:27:47,116.35,EUR,POS,IN,C1852,Business,3,0
T000744,2025-04-08 14:34:23,92.7,USD,POS,SG,C9566,Savings,1,0
T002658,2025-07-30 7:16:13,312.36,INR,ATM,UK,C7478,Savings,1,0
T008071,2025-08-24 19:50:51,621.46,INR,Online,IN,C8405,Savings,3,0
T003951,2025-06-09 0:31:11,359.74,INR,ATM,SG,C6349,Savings,3,0
T007457,2025-05-19 3:51:22,374.46,INR,POS,IN,C7726,Business,2,0
T000690,2025-06-09 13:59:38,735.54,GBP,POS,IN,C1929,Business,3,0
T006987,2025-08-03 12:54:17,192.3,INR,ATM,IN,C1461,Savings,1,0
T007778,2025-04-17 2:44:42,70.79,INR,POS,SG,C8179,Savings,1,0
T007108,2025-07-07 23:55:42,103.48,INR,Online,US,C5019,Savings,1,1
T001868,2025-04-19 20:31:59,118.11,INR,Wire,IN,C4509,Savings,2,0
T005511,2025-08-14 17:57:50,52.24,INR,POS,IN,C2191,Business,1,0
T003815,2025-03-18 5:25:33,13.59,USD,Online,UK,C4178,Savings,3,0
T003307,2025-03-24 2:46:06,64.11,INR,POS,US,C6715,CreditCard,0,0
T008485,2025-04-03 13:45:01,77.96,EUR,Mobile,US,C5105,CreditCard,0,0
T009856,2025-08-08 18:22:58,50.49,INR,Online,SG,C1679,Savings,2,0
T003687,2025-04-07 4:12:20,79.02,INR,ATM,IN,C2084,Business,0,0
T007838,2025-05-22 9:58:48,304.6,INR,Online,US,C2848,Savings,1,0
T006361,2025-03-29 19:04:13,36.03,INR,POS,SG,C4649,Business,2,0
T001465,2025-07-26 4:25:53,447.45,EUR,POS,US,C8075,Savings,1,1
T008975,2025-04-10 14:46:18,78.88,USD,Mobile,US,C1604,Savings,0,0
T009944,2025-07-11 18:00:50,293.31,USD,POS,UK,C1599,Business,2,0
T004719,2025-05-03 18:11:49,45.94,GBP,Mobile,IN,C1694,Savings,1,0
T006773,2025-04-09 5:11:45,275.8,INR,POS,IN,C4938,Business,2,0
T002896,2025-07-22 1:31:03,133.88,INR,ATM,IN,C5936,Business,1,0
T006275,2025-08-09 3:12:21,23.76,INR,POS,IN,C1066,Savings,2,0
T007748,2025-06-24 21:13:37,283.41,INR,POS,IN,C1337,Business,1,0
T002528,2025-05-12 21:15:40,271.04,INR,POS,UK,C2503,Business,2,0
T008780,2025-06-12 0:07:59,212.9,GBP,Online,US,C4359,Business,2,0
T006067,2025-08-02 20:24:56,173.98,INR,POS,US,C3253,Business,3,0
T007464,2025-04-07 21:07:24,396.77,USD,POS,IN,C2664,Business,3,0
T004413,2025-05-15 9:57:03,13.1,GBP,ATM,SG,C3790,Savings,5,0
T002280,2025-05-28 18:08:04,10.73,INR,POS,IN,C9897,Savings,2,0
T003182,2025-05-19 14:51:32,97.25,EUR,Mobile,SG,C4773,CreditCard,0,0
T003652,2025-05-04 23:15:38,296.37,GBP,Mobile,UK,C4375,Business,0,0
T004162,2025-08-18 10:11:25,165.51,GBP,Online,SG,C8359,Savings,2,0
T003908,2025-05-17 6:46:02,67.38,USD,ATM,IN,C7613,Savings,3,0
T000680,2025-03-28 14:18:46,252.07,INR,Mobile,US,C4528,Savings,1,0
T009539,2025-04-11 20:33:14,66.37,INR,Online,IN,C4515,Business,5,1
T009962,2025-06-03 18:57:56,93.3,INR,ATM,IN,C4832,Savings,0,0
T003147,2025-06-05 17:00:03,530.69,INR,ATM,IN,C5267,Business,2,1
T000810,2025-08-20 1:41:09,353.58,INR,ATM,IN,C1487,Business,2,0
T009490,2025-04-19 10:46:31,228.0,EUR,Mobile,IN,C7085,Business,2,1
T004460,2025-07-16 9:27:47,194.01,INR,Mobile,SG,C9878,Business,3,0
T001913,2025-04-04 14:56:12,539.6,INR,Mobile,IN,C2184,Savings,2,0
T004790,2025-08-04 11:03:55,39.44,USD,Mobile,UK,C9424,Business,1,0
T007614,2025-07-22 14:48:31,19.18,USD,ATM,IN,C2643,Savings,3,0
T007539,2025-05-18 9:44:48,625.73,USD,POS,SG,C9937,Savings,1,0
T001789,2025-04-29 23:22:56,23.59,USD,Online,IN,C6500,Business,3,0
T005148,2025-08-24 5:40:18,334.48,INR,Mobile,IN,C8739,Business,1,0
T004436,2025-08-16 17:39:20,113.68,INR,Online,IN,C3866,Business,6,0
T008303,2025-07-25 0:23:58,68.54,INR,POS,IN,C7007,Savings,2,0
T006464,2025-03-11 18:56:36,67.67,INR,Online,IN,C5160,Savings,0,1
T005924,2025-06-23 20:38:54,63.63,INR,Mobile,UK,C5871,Business,4,1
T005215,2025-06-07 10:38:44,70.84,GBP,ATM,IN,C7494,Savings,3,0
T006555,2025-06-18 18:35:45,45.04,INR,Online,IN,C3060,Business,5,1
T000291,2025-05-08 1:44:14,338.08,INR,Mobile,US,C8066,Savings,3,0
T000394,2025-05-16 7:23:15,134.79,INR,Wire,IN,C5920,CreditCard,1,0
T008730,2025-04-18 5:05:30,198.59,INR,POS,IN,C8792,Savings,1,0
T000426,2025-05-29 3:51:11,353.26,INR,ATM,UK,C7317,Savings,2,0
T008467,2025-03-13 20:40:16,70.65,USD,POS,AE,C5810,Savings,2,0
T006837,2025-08-23 7:10:29,302.9,USD,Online,IN,C9908,Savings,3,0
T002778,2025-07-05 22:58:13,205.44,USD,ATM,US,C4663,Savings,3,0
T000056,2025-04-03 23:23:16,476.71,USD,ATM,US,C1986,Business,2,0
T002262,2025-08-21 13:52:32,21.4,INR,ATM,IN,C5116,Savings,2,0
T001036,2025-05-10 8:09:54,107.53,INR,Mobile,US,C2786,Savings,0,0
T003667,2025-08-19 0:29:54,411.34,EUR,POS,US,C1904,CreditCard,2,0
T007235,2025-04-22 14:51:01,321.18,INR,POS,US,C6909,Business,1,1
T005468,2025-06-19 13:40:43,439.21,GBP,Mobile,UK,C9853,Savings,4,0
T003144,2025-04-02 10:14:50,76.72,GBP,POS,IN,C1914,Savings,4,0
T009672,2025-07-15 21:21:34,45.16,GBP,Online,IN,C2788,Savings,1,0
T003676,2025-03-13 2:59:59,921.36,USD,POS,US,C8833,Savings,3,1
T001811,2025-04-26 9:34:20,14.24,GBP,ATM,IN,C9525,Savings,1,0
T004831,2025-04-08 12:12:21,23.93,INR,Online,IN,C1425,Savings,1,0
T009765,2025-06-09 8:33:08,83.26,INR,Mobile,IN,C1250,Savings,2,0
T003716,2025-06-04 15:00:19,487.55,INR,POS,IN,C2544,Savings,2,0
T008856,2025-07-06 14:17:33,493.69,INR,POS,IN,C2487,Savings,0,0
T001074,2025-08-31 22:39:23,45.66,USD,Mobile,DE,C4268,Business,3,0
T002398,2025-03-14 4:11:18,245.16,EUR,POS,US,C4743,Savings,2,0
T003221,2025-05-06 4:20:14,19.11,INR,POS,US,C1555,Business,6,0
T002964,2025-04-06 4:14:00,48.47,INR,Mobile,SG,C1592,Savings,1,0
T001816,2025-06-27 2:05:15,212.44,INR,Mobile,IN,C8223,Savings,1,0
T003498,2025-08-08 10:43:24,117.31,INR,ATM,IN,C8501,Business,0,0
T007714,2025-07-07 3:12:46,366.17,USD,Online,US,C4909,Business,2,0
T009316,2025-07-27 4:59:42,219.4,INR,POS,IN,C3274,Savings,2,0
T006357,2025-03-12 17:38:04,70.57,INR,Online,AE,C7950,Business,1,0
T007829,2025-06-13 22:16:46,530.61,EUR,POS,UK,C8452,Savings,1,0
T007683,2025-06-05 19:10:46,38.13,INR,ATM,US,C9145,Savings,1,0
T008214,2025-08-02 16:21:02,238.91,INR,Mobile,US,C3522,Savings,4,0
T008951,2025-06-15 21:20:30,178.83,USD,Mobile,AE,C2166,Savings,0,0
T008108,2025-06-13 6:20:13,372.79,INR,Online,US,C9612,Savings,1,0
T004072,2025-07-06 18:03:47,239.74,USD,Mobile,IN,C7221,Savings,1,0
T003836,2025-07-24 14:27:10,49.56,INR,Online,IN,C8025,Savings,4,0
T004940,2025-05-07 12:31:23,48.74,GBP,Online,SG,C3612,Savings,3,1
T007984,2025-06-09 16:03:50,99.69,INR,Online,UK,C9640,CreditCard,1,0
T009121,2025-05-21 3:44:34,41.8,USD,Wire,IN,C9591,Business,3,0
T003879,2025-07-16 7:58:10,37.34,INR,POS,DE,C4769,Savings,0,0
T001755,2025-04-03 22:52:56,27.18,USD,Online,US,C7502,Savings,2,0
T006532,2025-04-07 12:19:26,14.33,INR,Mobile,IN,C4010,Business,2,0
T008521,2025-04-17 9:11:59,64.92,INR,Online,UK,C7193,Savings,0,0
T008404,2025-03-24 7:29:27,386.68,INR,ATM,IN,C2998,Savings,1,0
T003941,2025-05-13 5:39:23,10.31,USD,Mobile,IN,C7799,Business,3,0
T006844,2025-07-26 16:03:38,298.36,INR,POS,US,C2111,Savings,2,0
T005316,2025-06-05 15:19:06,78.63,INR,Mobile,US,C8289,CreditCard,7,1
T000126,2025-03-07 18:36:11,973.48,GBP,Online,IN,C1874,Savings,2,0
T003826,2025-03-30 4:44:54,21.42,GBP,Online,IN,C9597,Savings,2,0
T000375,2025-04-21 19:35:15,22.92,INR,ATM,IN,C9793,Business,2,1
T008821,2025-05-01 3:41:43,277.85,INR,Mobile,US,C9908,CreditCard,1,0
T009898,2025-04-09 2:18:45,91.55,INR,Online,SG,C6149,Business,5,0
T005986,2025-04-21 23:17:38,695.74,INR,Online,IN,C6965,Savings,4,1
T008371,2025-07-24 7:23:45,168.01,INR,POS,IN,C2778,CreditCard,1,0
T000735,2025-03-10 11:12:59,122.11,INR,Mobile,AE,C8234,Savings,0,0
T002076,2025-05-29 15:53:35,140.77,INR,Wire,SG,C5157,Savings,1,0
T008042,2025-08-25 18:28:13,167.15,INR,POS,AE,C3613,Savings,2,0
T004175,2025-04-08 21:10:13,18.84,INR,Online,AE,C5824,Business,3,0
T004797,2025-05-26 15:27:40,128.91,INR,Online,IN,C9695,CreditCard,0,0
T002802,2025-06-10 23:39:36,174.73,INR,POS,IN,C8466,CreditCard,3,0
T003681,2025-07-06 4:04:38,12.29,INR,POS,US,C3756,Savings,2,0
T000314,2025-08-23 0:36:30,485.11,USD,ATM,US,C1185,Savings,1,0
T001125,2025-08-26 13:32:53,58.35,INR,Mobile,US,C5745,Savings,3,0
T008833,2025-06-07 5:50:20,10.71,GBP,Online,IN,C2388,Savings,2,0
T004063,2025-08-23 15:38:18,230.0,INR,Mobile,IN,C7191,Savings,4,0
T006101,2025-07-21 4:24:28,27.13,INR,Online,SG,C4120,Business,1,0
T007744,2025-08-19 9:28:11,67.65,INR,ATM,AE,C6219,Savings,2,0
T009750,2025-05-25 1:50:16,410.84,INR,ATM,IN,C1249,Savings,0,0
T008204,2025-08-15 14:41:59,83.3,INR,Online,SG,C3696,Savings,3,0
T002351,2025-08-10 20:22:52,210.51,USD,ATM,IN,C7178,Savings,2,0
T006009,2025-08-29 14:58:38,7.0,USD,POS,AE,C8819,Savings,3,1
T001318,2025-06-03 15:56:27,229.27,USD,ATM,IN,C3608,Savings,2,0
T005418,2025-07-01 8:35:05,3.09,GBP,Online,UK,C8131,Savings,2,0
T007700,2025-08-16 19:25:15,4.92,INR,Mobile,AE,C5282,Savings,2,0
T006719,2025-05-02 7:13:45,21.09,USD,Mobile,IN,C2462,Savings,2,0
T002187,2025-04-11 12:49:29,158.62,INR,Online,US,C7427,CreditCard,2,0
T009868,2025-03-10 8:37:28,90.68,INR,ATM,IN,C4503,Savings,4,0
T004020,2025-03-29 11:42:40,3.26,GBP,Online,UK,C3849,CreditCard,0,0
T009172,2025-07-30 6:07:18,428.4,USD,Online,IN,C4066,Savings,5,0
T008848,2025-08-22 4:24:44,808.96,INR,Online,IN,C1528,Savings,4,0
T006914,2025-05-11 20:33:23,186.44,INR,Online,US,C7934,Savings,0,1
T004597,2025-03-10 16:32:37,289.7,USD,POS,SG,C8806,Business,3,0
T002124,2025-08-07 3:57:55,15.95,USD,Online,DE,C4969,Business,3,0
T007802,2025-03-29 4:20:57,437.75,INR,Mobile,IN,C8839,Business,0,0
T000669,2025-07-17 20:23:47,64.51,INR,POS,US,C5406,Savings,1,0
T003008,2025-08-04 18:50:28,440.04,USD,POS,IN,C1424,Business,4,1
T005876,2025-03-31 9:49:19,84.89,INR,ATM,IN,C3940,Savings,2,0
T005464,2025-08-06 11:33:04,30.11,INR,POS,SG,C8150,Savings,2,0
T001997,2025-04-11 6:25:09,66.4,USD,Online,IN,C9801,Business,4,0
T000077,2025-07-06 13:22:28,280.82,INR,Online,SG,C3233,Savings,2,0
T002527,2025-07-06 16:37:54,767.65,INR,ATM,IN,C4201,CreditCard,4,0
T001082,2025-07-24 1:49:00,207.51,INR,POS,US,C1168,Savings,2,1
T000480,2025-05-02 22:27:18,98.85,INR,POS,IN,C1495,Business,5,0
T002790,2025-07-23 20:23:04,243.75,INR,POS,IN,C3312,Savings,3,0
T004167,2025-06-24 7:27:06,57.87,INR,ATM,AE,C9759,Savings,3,1
T004630,2025-07-11 15:27:11,258.99,INR,Online,US,C8487,CreditCard,3,1
T000930,2025-07-10 8:38:58,280.72,USD,Mobile,AE,C9043,Savings,0,0
T009559,2025-08-27 20:32:58,81.81,INR,POS,UK,C1268,Savings,2,0
T007717,2025-07-07 10:03:27,122.06,INR,ATM,IN,C3824,Savings,5,0
T001997,2025-04-11 6:25:09,66.4,USD,Online,IN,C9801,Business,4,0
T007707,2025-03-09 19:33:12,33.66,INR,POS,IN,C3758,Business,2,0
T000136,2025-03-22 13:24:45,390.47,USD,ATM,IN,C7017,Savings,4,0
T001960,2025-06-04 3:02:52,55.24,USD,Mobile,US,C6199,CreditCard,2,1
T001975,2025-05-24 10:18:35,223.41,INR,Online,IN,C7613,Savings,1,0
T001118,2025-07-22 23:17:43,116.92,INR,Online,IN,C7955,Business,1,1
T001886,2025-03-09 9:44:59,90.69,INR,ATM,IN,C7175,Business,1,1
T001075,2025-08-27 2:32:18,63.15,INR,ATM,IN,C1390,Savings,1,1
T004308,2025-07-16 19:01:26,157.83,EUR,Online,IN,C8187,Savings,1,0
T007206,2025-08-13 5:45:19,639.3,INR,Mobile,IN,C6702,Savings,2,0
T004240,2025-05-23 4:03:00,576.79,GBP,Online,US,C7309,Savings,3,0
T002346,2025-09-01 4:20:34,244.75,INR,Wire,IN,C8969,Business,1,0
T008931,2025-05-26 8:14:34,23.97,INR,ATM,IN,C9426,Savings,2,0
T003554,2025-03-16 15:09:04,64.5,GBP,Mobile,IN,C9353,Savings,1,0
T004548,2025-04-25 6:44:18,311.47,INR,Online,US,C2248,Savings,3,0
T007374,2025-05-14 6:35:11,59.0,INR,ATM,US,C8879,Business,5,0
T004879,2025-06-24 5:11:14,450.38,INR,Mobile,IN,C5772,Business,2,0
T004232,2025-07-20 13:33:57,12.37,EUR,ATM,IN,C7036,Business,2,0
T004078,2025-07-13 21:45:04,75.03,INR,ATM,AE,C4844,Business,2,0
T008635,2025-05-11 17:08:42,83.52,INR,POS,US,C5741,CreditCard,4,0
T002716,2025-08-01 21:23:09,176.38,EUR,Online,IN,C8051,Business,3,0
T005107,2025-05-22 20:10:22,119.67,INR,Mobile,US,C8594,CreditCard,1,0
T003888,2025-05-23 5:18:39,130.02,USD,Online,US,C3103,Savings,2,0
T003586,2025-06-05 1:58:41,614.74,INR,POS,IN,C2619,Savings,2,0
T002270,2025-03-07 7:50:31,81.96,INR,POS,IN,C2191,CreditCard,1,1
T008381,2025-06-06 11:42:28,181.1,INR,POS,IN,C1239,Savings,1,0
T007653,2025-08-20 6:40:24,65.17,INR,Mobile,IN,C1742,Savings,4,0
T004499,2025-08-11 3:03:56,242.65,GBP,Mobile,AE,C5350,Savings,2,0
T007244,2025-04-03 2:32:23,71.89,EUR,POS,US,C4468,Business,1,0
T003257,2025-08-19 15:35:16,102.75,USD,POS,IN,C6699,Savings,2,0
T004381,2025-03-31 12:34:13,217.59,USD,Online,SG,C5380,Business,3,0
T000500,2025-07-31 6:12:03,3.74,INR,ATM,IN,C6291,Savings,1,0
