TransactionID,Timestamp,Amount,Currency,Channel,Location,CustomerID,AccountType,TxFrequency,FraudLabel
T008253,2025-03-08 22:24:30,326.36,GBP,ATM,IN,C9273,Savings,0,0
T002084,2025-07-20 7:52:21,199.74,INR,POS,SG,C4151,Savings,4,0
T004652,2025-08-18 21:43:22,186.41,INR,Mobile,SG,C2572,Savings,1,0
T005905,2025-08-07 1:22:07,171.12,INR,Mobile,IN,C7256,Business,2,0
T002185,2025-06-14 5:14:02,32.05,INR,Mobile,US,C1985,Savings,0,0
T004227,2025-06-25 18:13:50,137.85,INR,Mobile,DE,C8212,Savings,3,0
T005938,2025-06-09 13:02:31,6.92,INR,POS,DE,C3267,Savings,3,0
T005381,2025-05-11 5:49:02,46.74,INR,POS,IN,C8936,CreditCard,2,0
T008643,2025-04-25 22:59:45,4.12,INR,Online,IN,C2876,Savings,3,0
T002022,2025-05-25 9:10:59,297.02,USD,Mobile,SG,C8121,Savings,2,0
T005588,2025-08-01 18:17:37,27.66,EUR,Online,US,C6744,Business,1,0
T001075,2025-08-27 2:32:18,63.15,INR,ATM,IN,C1390,Savings,1,0
T002858,2025-06-13 1:54:04,354.24,EUR,POS,US,C4010,Business,1,0
T004008,2025-06-23 15:22:42,119.08,USD,ATM,IN,C1129,Savings,0,0
T001987,2025-04-21 17:28:46,15.81,INR,ATM,IN,C8823,Savings,2,0
T004934,2025-04-28 19:32:02,530.84,EUR,Mobile,SG,C1935,Savings,1,0
T008505,2025-08-24 12:46:45,278.05,USD,POS,UK,C7137,Business,3,0
T004161,2025-07-16 13:46:21,8.46,EUR,ATM,SG,C6885,Savings,3,0
T000149,2025-05-21 8:11:36,298.98,INR,Mobile,IN,C2517,CreditCard,2,0
T004316,2025-05-26 22:29:34,471.46,GBP,ATM,IN,C1027,Savings,3,0
T003495,2025-03-10 1:23:07,93.67,EUR,ATM,AE,C1121,Business,3,0
T003198,2025-04-26 0:30:57,212.56,GBP,Mobile,SG,C1395,Business,1,0
T000842,2025-08-24 18:48:10,38.3,INR,Mobile,IN,C6694,CreditCard,3,0
T003144,2025-04-02 10:14:50,76.72,GBP,POS,IN,C1914,Savings,4,0
T005247,2025-07-25 6:54:03,249.86,INR,Online,IN,C2291,CreditCard,1,0
T003374,2025-05-23 12:26:56,227.28,INR,Mobile,US,C2559,Savings,2,0
T006345,2025-08-17 3:22:31,450.95,GBP,ATM,IN,C8612,Savings,1,0
T001153,2025-06-19 17:41:25,78.86,INR,Online,US,C3796,Savings,2,0
T004004,2025-04-24 17:27:38,669.59,EUR,Mobile,IN,C1291,Savings,3,0
T003000,2025-06-13 5:30:20,391.52,INR,Mobile,US,C8400,Savings,2,0
T002448,2025-03-27 9:51:24,132.12,INR,ATM,UK,C1010,Savings,2,0
T005533,2025-06-11 18:30:26,88.68,INR,Online,SG,C8495,Business,2,0
T001123,2025-06-23 21:15:13,499.74,INR,Online,IN,C7258,CreditCard,2,0
T009750,2025-05-25 1:50:16,410.84,INR,ATM,IN,C1249,Savings,0,0
T006999,2025-05-30 2:50:00,61.28,EUR,Online,US,C7164,Savings,4,0
T006834,2025-06-15 22:33:09,180.82,INR,ATM,US,C6345,Savings,1,0
T009812,2025-08-23 8:05:16,556.86,GBP,Online,UK,C6972,Savings,2,0
T005887,2025-06-20 14:22:22,220.52,INR,ATM,IN,C2674,Savings,0,0
T001356,2025-08-08 1:42:21,130.19,GBP,ATM,IN,C9126,CreditCard,2,0
T003584,2025-07-16 18:24:46,565.48,USD,ATM,AE,C8955,Savings,1,0
T004113,2025-07-03 20:40:34,146.47,USD,POS,IN,C4536,Savings,1,0
T004801,2025-07-26 19:29:24,45.39,INR,Online,IN,C6768,Savings,0,0
T003974,2025-08-06 14:08:44,168.83,GBP,Online,SG,C5044,CreditCard,2,0
T007098,2025-05-19 9:46:04,57.49,INR,Mobile,AE,C4834,Savings,0,0
T006450,2025-07-19 10:26:43,220.36,USD,Online,DE,C9146,Savings,1,0
T007330,2025-08-15 6:32:40,230.67,INR,Mobile,IN,C3643,Savings,3,0
T003126,2025-03-24 19:23:12,5.14,GBP,Online,IN,C5849,Savings,3,0
T005661,2025-07-10 17:56:11,94.26,INR,POS,IN,C7716,Savings,0,0
T007651,2025-06-19 16:37:52,71.93,INR,ATM,SG,C4194,Savings,6,0
T006428,2025-05-27 15:35:42,335.92,USD,Online,IN,C4847,Savings,2,0
T005323,2025-05-15 9:43:20,13.47,GBP,Online,US,C5053,Savings,0,0
T008929,2025-07-31 10:29:56,20.39,INR,ATM,IN,C6423,Savings,2,0
T000586,2025-08-29 4:33:50,20.62,INR,Mobile,IN,C3374,Savings,2,0
T003685,2025-04-08 6:28:53,311.08,INR,ATM,US,C1724,Business,2,0
T006421,2025-08-21 18:24:32,26.37,INR,Mobile,IN,C7056,Savings,2,0
T003294,2025-08-26 4:35:59,207.41,USD,Online,US,C5537,Business,2,0
T009997,2025-03-24 14:10:21,49.38,EUR,Online,AE,C1243,Business,0,0
T002978,2025-07-24 21:56:08,34.99,INR,Mobile,IN,C3183,Savings,4,0
T001151,2025-03-24 11:48:48,214.19,EUR,ATM,IN,C1507,Savings,5,0
T004286,2025-08-04 13:09:29,227.17,USD,Online,IN,C9683,Savings,1,0
T002547,2025-06-26 4:42:05,164.32,USD,Mobile,US,C7190,Savings,4,0
T009526,2025-06-26 9:28:09,468.74,INR,Mobile,IN,C2895,Savings,5,0
T002683,2025-08-04 13:46:15,162.41,INR,Online,US,C5411,Business,0,0
T006186,2025-03-19 7:32:51,1357.69,INR,POS,US,C1720,Savings,1,0
T007870,2025-06-09 2:46:50,883.31,USD,Online,IN,C7663,Savings,1,0
T000753,2025-05-29 19:03:27,69.18,USD,ATM,UK,C5095,Savings,2,0
T008741,2025-08-31 8:01:41,221.32,GBP,POS,IN,C9251,CreditCard,0,0
T008843,2025-03-25 23:04:33,79.7,INR,Online,IN,C8103,Business,3,0
T002041,2025-06-10 14:56:24,251.2,INR,Online,SG,C1258,Savings,2,0
T007464,2025-04-07 21:07:24,396.77,USD,POS,IN,C2664,Business,3,0
T009118,2025-06-10 18:39:42,6.42,USD,Mobile,IN,C6976,Business,3,0
T006196,2025-07-27 3:27:52,221.69,INR,Online,SG,C9611,Savings,0,0
T002724,2025-07-02 23:49:15,522.44,INR,POS,SG,C4288,Savings,5,0
T008642,2025-08-11 23:53:32,153.21,INR,Online,IN,C5772,Business,3,0
T006333,2025-05-06 6:06:00,141.46,USD,ATM,US,C3786,Savings,5,0
T007517,2025-08-25 12:50:14,164.86,USD,POS,SG,C5942,Savings,0,0
T005462,2025-06-24 22:56:19,448.43,INR,POS,UK,C8634,CreditCard,2,0
T003280,2025-03-13 15:13:01,74.14,USD,POS,IN,C9601,Savings,3,0
T006878,2025-05-11 8:03:27,140.92,INR,Wire,IN,C7497,CreditCard,1,0
T005113,2025-08-21 8:04:56,239.21,EUR,Online,IN,C9879,Business,1,0
T001108,2025-07-13 14:20:10,163.17,INR,Mobile,UK,C7547,Business,3,0
T009080,2025-04-20 11:05:36,28.19,USD,Mobile,IN,C6174,CreditCard,0,0
T004436,2025-08-16 17:39:20,113.68,INR,Online,IN,C3866,Business,6,0
T004349,2025-07-20 22:45:55,140.69,USD,Mobile,IN,C1015,Savings,0,0
T004462,2025-05-24 9:13:44,56.59,INR,POS,IN,C2350,Savings,7,0
T004696,2025-03-22 6:20:02,342.02,INR,Online,IN,C7614,Savings,0,0
T008317,2025-03-12 8:20:53,322.06,INR,Online,IN,C5209,Savings,1,0
T002359,2025-03-08 21:05:52,128.1,INR,ATM,IN,C1159,Savings,5,0
T008998,2025-03-14 10:33:37,142.17,INR,Online,US,C8938,Savings,3,0
T008562,2025-03-13 0:18:46,176.01,USD,POS,DE,C2363,Savings,1,0
T008915,2025-05-23 16:23:27,2.77,INR,ATM,UK,C3640,Savings,1,0
T006502,2025-08-18 13:00:10,223.1,USD,Online,US,C1444,CreditCard,3,0
T004351,2025-08-06 12:16:32,121.68,INR,Online,UK,C3807,Savings,2,0
T009936,2025-07-20 16:40:19,31.33,INR,Mobile,IN,C6337,Savings,1,0
T001870,2025-07-24 6:13:26,240.37,GBP,POS,IN,C4726,Savings,1,0
T005934,2025-05-02 22:32:41,508.53,INR,Wire,IN,C4650,Savings,1,0
T002369,2025-04-28 16:00:34,53.97,USD,POS,IN,C2115,Savings,1,0
T001002,2025-07-28 22:29:22,229.29,INR,Mobile,US,C9626,Savings,4,0
T008761,2025-03-08 21:01:45,373.35,INR,ATM,US,C8043,Business,3,0
T006192,2025-03-27 10:34:19,79.94,INR,Online,IN,C9787,Savings,4,0
T008348,2025-03-13 14:26:36,136.07,USD,ATM,US,C1752,Savings,4,0
T009747,2025-08-02 6:48:36,168.08,INR,Online,US,C6168,Business,4,0
T008914,2025-03-28 15:01:55,53.36,EUR,Online,UK,C4946,Savings,3,0
T007849,2025-08-13 1:29:27,70.3,INR,Online,IN,C4923,Savings,0,0
T004858,2025-09-03 3:47:08,78.34,EUR,ATM,IN,C3272,Savings,1,0
T001960,2025-06-04 3:02:52,55.24,USD,Mobile,US,C6199,CreditCard,2,0
T000153,2025-03-11 2:42:46,327.52,INR,Wire,AE,C8978,Business,2,0
T005818,2025-03-11 18:00:51,9.9,EUR,Online,IN,C8621,Business,1,0
T007786,2025-03-13 10:09:53,95.44,INR,ATM,IN,C5158,Business,2,0
T006952,2025-03-09 19:06:01,12.8,USD,ATM,SG,C5110,Savings,1,0
T001909,2025-08-03 16:42:59,48.35,GBP,POS,IN,C8523,Savings,2,0
T000778,2025-03-14 14:44:26,57.71,INR,Mobile,UK,C2275,Business,2,0
T002917,2025-04-10 22:38:52,27.1,INR,Online,US,C9954,Savings,2,0
T007500,2025-04-16 17:13:18,183.19,INR,Online,US,C9921,Savings,1,0
T004570,2025-05-14 12:07:08,28.19,INR,ATM,IN,C9447,Business,3,0
T004445,2025-07-11 21:40:49,27.84,GBP,POS,IN,C8175,CreditCard,1,0
T006413,2025-05-19 11:16:40,410.67,GBP,Wire,UK,C5578,Savings,3,0
T003423,2025-08-22 18:43:25,120.95,INR,Mobile,IN,C6490,Savings,0,0
T000619,2025-08-17 6:27:03,279.25,USD,Mobile,IN,C1444,Savings,3,0
T004369,2025-07-27 5:39:36,240.62,INR,Online,US,C1216,Business,3,0
T006862,2025-03-16 12:26:19,216.23,INR,Wire,IN,C2085,Savings,4,0
T009657,2025-06-28 17:27:01,233.93,INR,POS,IN,C1263,Savings,3,0
T003941,2025-05-13 5:39:23,10.31,USD,Mobile,IN,C7799,Business,3,0
T001293,2025-06-11 4:45:43,67.58,INR,ATM,US,C8696,Savings,2,0
T003267,2025-07-27 3:32:55,219.75,INR,POS,IN,C7549,Business,6,0
T001696,2025-04-15 4:24:56,58.0,INR,Online,UK,C4392,Savings,2,0
T007917,2025-06-21 21:19:20,458.3,GBP,Online,AE,C3884,Savings,0,0
T006121,2025-03-25 3:30:58,166.5,INR,POS,AE,C4621,Business,3,0
T003728,2025-05-02 23:12:23,155.57,INR,Online,IN,C3239,CreditCard,2,0
T000903,2025-08-13 16:55:56,135.17,INR,ATM,DE,C1407,Savings,1,0
T006218,2025-07-19 15:58:36,392.1,EUR,Online,US,C9287,Business,3,0
T009499,2025-03-10 5:20:59,144.53,EUR,POS,US,C3117,CreditCard,1,0
T003294,2025-08-26 4:35:59,207.41,USD,Online,US,C5537,Business,2,0
T005167,2025-08-23 5:35:43,62.84,INR,Mobile,IN,C4061,Savings,1,0
T008252,2025-08-22 7:30:13,226.17,USD,ATM,US,C2089,Savings,3,0
T004374,2025-06-13 20:10:15,10.49,GBP,POS,IN,C4461,Savings,4,0
T001740,2025-08-08 12:31:10,209.64,INR,Mobile,SG,C4618,Savings,1,0
T004566,2025-09-03 1:36:37,572.99,INR,Online,IN,C2402,Savings,3,0
T001742,2025-03-15 18:57:34,26.27,USD,POS,SG,C9132,Savings,2,0
T007873,2025-03-18 16:31:55,239.65,INR,Mobile,IN,C2847,Savings,1,0
T004529,2025-03-21 20:15:31,186.57,USD,POS,US,C9712,Business,2,0
T004914,2025-07-13 16:01:51,149.17,USD,POS,UK,C1564,Savings,1,0
T007160,2025-03-19 5:28:04,468.33,INR,ATM,UK,C7484,Savings,2,0
T007876,2025-04-24 19:38:38,101.55,INR,Online,IN,C8675,Business,1,0
T004151,2025-07-19 20:25:24,541.12,USD,Mobile,US,C4104,Business,4,0
T001184,2025-06-11 15:24:41,566.26,GBP,POS,UK,C2934,Savings,4,0
T004740,2025-03-08 13:42:54,61.97,USD,Online,IN,C4000,Business,7,0
T004225,2025-04-03 14:23:52,53.46,INR,ATM,IN,C3763,Savings,4,0
T004119,2025-07-25 4:20:08,160.23,INR,ATM,US,C9984,CreditCard,2,0
T006640,2025-07-13 0:53:22,367.65,EUR,ATM,DE,C7892,Savings,1,0
T004628,2025-03-28 2:46:27,269.76,INR,Mobile,IN,C7981,Savings,1,0
T007691,2025-04-28 21:31:42,140.26,INR,POS,SG,C3893,CreditCard,1,0
T003359,2025-07-15 12:57:04,189.52,INR,Online,UK,C1548,Savings,3,0
T005371,2025-04-23 22:05:12,152.12,EUR,POS,SG,C5852,Business,1,0
T003836,2025-07-24 14:27:10,49.56,INR,Online,IN,C8025,Savings,4,0
T002233,2025-06-23 20:43:49,317.53,EUR,Online,US,C4570,Savings,5,0
T008309,2025-06-24 13:54:09,578.66,INR,POS,IN,C6039,Savings,2,0
T000848,2025-06-22 4:36:51,282.65,EUR,Online,US,C8921,Savings,0,0
T003184,2025-08-23 11:04:42,23.8,INR,Mobile,IN,C3484,Business,3,0
T005754,2025-08-21 21:46:41,21.31,INR,ATM,DE,C4756,Savings,2,0
T008715,2025-07-11 15:38:47,8.97,USD,Online,IN,C9232,Savings,2,0
T003348,2025-05-10 5:56:30,390.51,INR,POS,IN,C4639,Savings,2,0
T001136,2025-04-21 2:59:04,116.78,GBP,Online,IN,C5114,Savings,2,0
T009417,2025-06-15 21:24:48,294.78,INR,Mobile,IN,C7906,CreditCard,4,0
T003681,2025-07-06 4:04:38,12.29,INR,POS,US,C3756,Savings,2,0
T008978,2025-05-01 10:24:00,219.82,INR,ATM,UK,C3752,Business,1,0
T008214,2025-08-02 16:21:02,238.91,INR,Mobile,US,C3522,Savings,4,0
T003918,2025-05-02 20:59:05,92.43,INR,Online,IN,C9321,CreditCard,3,0
T003864,2025-05-09 9:14:24,255.62,INR,Online,IN,C6629,Savings,2,0
T005468,2025-06-19 13:40:43,439.21,GBP,Mobile,UK,C9853,Savings,4,0
T003382,2025-06-18 22:04:15,3.96,USD,POS,DE,C6438,Savings,1,0
T009478,2025-03-10 2:40:35,51.43,INR,ATM,IN,C5720,Savings,1,0
T006910,2025-03-21 19:43:43,151.61,INR,Online,SG,C8690,Savings,0,0
T003646,2025-03-14 4:03:16,21.09,INR,ATM,US,C8403,Savings,2,0
T002695,2025-04-03 21:12:57,96.98,EUR,Wire,DE,C3608,Business,2,0
T000514,2025-06-06 13:30:45,277.86,INR,Mobile,US,C4281,CreditCard,3,0
T005120,2025-04-19 6:15:12,557.78,INR,Mobile,UK,C3141,Savings,1,0
T003459,2025-08-24 1:27:38,172.65,EUR,POS,IN,C1512,Savings,1,0
T001372,2025-03-22 8:21:39,204.08,INR,Online,IN,C1343,Savings,2,0
T006957,2025-06-08 1:53:31,343.24,INR,POS,US,C5525,Savings,3,0
T006436,2025-04-06 11:38:24,91.21,INR,POS,IN,C9400,Savings,4,0
T003926,2025-08-08 3:57:46,30.23,INR,Online,IN,C1667,Business,2,0
T006687,2025-03-29 0:16:59,328.34,INR,Mobile,IN,C2426,Savings,0,0
T001336,2025-04-12 5:48:29,87.13,EUR,Online,IN,C1455,Business,5,0
T000077,2025-07-06 13:22:28,280.82,INR,Online,SG,C3233,Savings,2,0
T009369,2025-04-09 23:37:53,242.55,GBP,POS,IN,C6897,Savings,1,0
T000370,2025-03-22 8:52:17,209.32,USD,ATM,UK,C4891,Savings,2,0
T003529,2025-03-26 5:12:56,29.03,INR,POS,US,C5916,Savings,2,0
T001070,2025-05-25 7:01:40,3.99,USD,Mobile,US,C1999,CreditCard,1,0
T007840,2025-06-14 8:35:15,22.52,USD,Online,SG,C5239,Business,3,0
T009131,2025-06-25 17:22:31,2.35,EUR,Online,IN,C7376,Business,4,0
T001025,2025-04-06 11:07:46,41.69,INR,ATM,US,C8424,Savings,1,0
T003361,2025-03-27 12:33:06,88.15,USD,Wire,IN,C2036,Savings,4,0
T001607,2025-07-06 5:41:03,213.58,USD,Mobile,SG,C4265,Business,2,0
T001829,2025-04-06 6:17:58,49.71,GBP,Mobile,US,C6821,Savings,2,0
T009561,2025-04-28 21:11:57,352.63,INR,Online,IN,C4650,Savings,2,0
T006592,2025-04-02 0:32:36,286.5,INR,Online,US,C9887,Savings,4,0
T003038,2025-03-30 22:25:04,76.41,INR,Online,IN,C5185,Savings,2,0
T007088,2025-05-09 7:25:50,269.61,INR,POS,UK,C1852,Savings,3,0
T006876,2025-08-09 6:55:03,7.67,GBP,Mobile,AE,C6317,Business,4,0
T005509,2025-05-19 4:20:09,129.86,INR,ATM,SG,C1577,CreditCard,0,0
T005464,2025-08-06 11:33:04,30.11,INR,POS,SG,C8150,Savings,2,0
T000920,2025-03-21 14:32:44,23.77,INR,POS,UK,C5892,Savings,5,0
T009709,2025-06-05 14:01:14,6.14,INR,Mobile,UK,C1152,CreditCard,0,0
T004360,2025-05-01 8:22:34,198.56,INR,ATM,IN,C9869,Savings,1,0
T006893,2025-06-07 21:34:50,260.0,INR,POS,SG,C6427,Savings,2,0
T002062,2025-08-15 11:45:05,122.03,INR,Online,SG,C3387,Savings,2,0
T005893,2025-07-12 11:03:27,141.36,INR,POS,IN,C5791,Savings,4,0
T009973,2025-08-05 17:17:19,109.86,INR,Online,DE,C3804,Savings,3,0
T006234,2025-07-30 23:53:23,124.07,INR,Online,SG,C8362,Savings,1,0
T001153,2025-06-19 17:41:25,78.86,INR,Online,US,C3796,Savings,2,0
T006113,2025-07-20 8:47:56,245.87,EUR,ATM,IN,C6162,Savings,1,0
T005979,2025-03-19 16:46:57,412.45,INR,Online,UK,C2110,Business,2,0
T006052,2025-08-15 3:19:57,517.01,INR,POS,US,C2981,CreditCard,2,0
T006511,2025-03-14 8:51:16,377.86,USD,Online,US,C7470,CreditCard,1,0
T001959,2025-07-09 5:27:46,20.65,INR,Online,IN,C7738,Savings,4,0
T008354,2025-05-28 13:32:07,30.28,INR,ATM,AE,C1988,Savings,3,0
T000861,2025-04-27 14:27:49,262.98,INR,ATM,IN,C6715,CreditCard,1,0
T007070,2025-08-18 1:52:22,45.91,INR,Online,IN,C7676,Savings,1,0
T008314,2025-05-18 6:05:30,1016.72,INR,POS,IN,C6624,Savings,3,0
T005678,2025-07-03 20:56:14,724.34,INR,Wire,UK,C8733,Savings,1,0
T008931,2025-05-26 8:14:34,23.97,INR,ATM,IN,C9426,Savings,2,0
T008738,2025-07-28 11:48:39,109.82,USD,Mobile,IN,C3680,CreditCard,2,0
T005050,2025-03-14 10:46:00,24.89,INR,POS,IN,C4760,Savings,1,0
T006757,2025-05-20 14:48:15,221.66,INR,POS,IN,C8599,Business,2,0
T000056,2025-04-03 23:23:16,476.71,USD,ATM,US,C1986,Business,2,0
